S. Dak.	-	0	1	-	-	-	0	0	-	1	-	0	1	1	-						
S. ATLANTIC	59	37	129	234	128	3	6	14	28	45	1	4	10	19	33						
Del.	-	7	28	41	43	-	0	1	1	-	-	0	1	-	2						
D.C.	-	0	7	-	3	-	0	2	-	-	-	0	1	-	-						
Fla.	1	1	5	7	3	-	1	4	8	4	-	2	7	7	10						
Ga.	-	0	1	-	1	-	1	6	3	16	-	0	3	4	1						
Md.	57	19	86	164	73	3	1	5	8	13	1	0	2	4	4						
N.C.	-	0	4	-	5	-	0	4	2	3	-	0	6	-	11						
S.C.	-	0	2	-	-	-	0	2	-	2	-	0	2	2	2						
Va.	1	6	36	22	-	-	1	4	6	7	-	0	4	2	3						
W. Va.	-	0	10	-	-	-	0	1	-	-	-	0	2	-	-						
E.S. CENTRAL	-	0	3	2	-	-	0	3	5	4	1	1	3	8	6						
Ala.	-	0	3	-	-	-	0	2	-	1	1	0	2	2	1						
Ky.	-	0	2	-	-	-	0	1	1	1	-	0	1	-	1						
Miss.	-	0	1	-	-	-	0	1	1	1	-	0	2	2	1						
Tenn.	-	0	2	2	-	-	0	2	3	1	-	0	2	4	3						
W.S. CENTRAL	-	0	5	1	-	-	1	7	2	5	3	1	4	8	5						
Ark.	-	0	0	-	-	-	0	2	-	-	-	0	1	-	2						
La.	-	0	1	-	-	-	0	1	1	-	-	0	2	1	-						
Okla.	-	0	0	-	-	-	0	2	1	1	2	0	3	4	1						
Tex.	-	0	5	1	-	-	1	6	-	4	1	0	3	3	2						
MOUNTAIN	-	0	3	2	1	-	1	6	-	9	2	1	4	9	17						
Ariz.	-	0	2	-	1	-	0	3	-	2	-	0	2	2	7						
Colo.	-	0	1	-	-	-	0	2	-	3	1	0	2	1	7						
Idaho	-	0	2	-	-	-	0	1	-	-	-	0	1	1	-						
Mont.	-	0	1	1	-	-	0	1	-	-	-	0	1	1	-						
Nev.	-	0	1	1	-	-	0	1	-	-	-	0	0	-	-						
N. Mex.	-	0	1	-	-	-	0	1	-	-	-	0	1	1	-						
Utah	-	0	1	-	-	-	0	2	-	4	1	0	2	3	3						
Wyo.	-	0	1	-	-	-	0	0	-	-	-	0	2	-	-						
PACIFIC	3	3	16	12	12	-	4	13	8	29	2	5	16	28	56						
Alaska	1	0	1	1	-	-	0	4	2	2	-	0	1	-	1						
Calif.	-	2	14	9	12	-	2	6	2	24	-	3	10	19	33						
Hawaii	N	0	0	N	N	-	0	2	-	-	-	0	2	2	-						
Oreg.	2	0	2	2	-	-	0	3	3	2	-	0	4	4	15						
Wash.	-	0	2	-	-	-	0	5	1	1	2	0	5	3	7						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	-	-						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	N	0	0	N	N	-	0	1	-	-	-	0	1	1	-						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Data for meningococcal disease, invasive caused by serogroups A, C, Y, & W-135; serogroup B; other serogroup; and 
unknown serogroup are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


