
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending May 21, 2011 (WEEK 20)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2011
Shigellosis cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2010

tab delimited data:
test
UNITED STATES	169	273	741	3,067	4,991	-	2	10	20	24	10	26	237	149	211						
N. Mex.	-	3	10	46	41	-	0	0	-	-	-	0	0	-	1						
Utah	-	1	4	16	10	-	0	0	-	-	-	0	1	-	1						
Wyo.	1	0	0	1	-	-	0	0	-	-	-	0	1	-	-						
PACIFIC	11	23	63	335	333	-	0	2	-	2	-	0	1	-	-						
Alaska	-	0	1	1	-	N	0	0	N	N	N	0	0	N	N						
Calif.	8	19	59	256	265	-	0	2	-	2	-	0	0	-	-						
Hawaii	1	1	4	26	22	N	0	0	N	N	N	0	0	N	N						
Oreg.	-	1	4	25	22	-	0	0	-	-	-	0	1	-	-						
Wash.	2	1	22	27	24	-	0	1	-	-	-	0	0	-	-						
Amer. Samoa	-	1	1	1	1	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	1	1	-	N	0	0	N	N	N	0	0	N	N						
P.R.	-	0	1	-	1	N	0	0	N	N	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2010 and 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Illnesses with similar clinical presentation that result from Spotted fever group rickettsia infections are reported as Spotted fever rickettsiosis. Rocky Mountain Spotted Fever (RMSF) caused by Rickettsia rickettsii, is the most common and well-known spotted fever.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


