W.S. CENTRAL	-	1	6	5	2	-	1	7	3	7	1	1	9	24	20						
Ark.	-	0	0	-	-	-	0	2	-	-	-	0	1	1	3						
La.	-	0	1	-	-	-	0	1	1	1	-	0	4	8	3						
Okla.	-	0	0	-	-	-	0	2	1	1	-	0	3	4	5						
Tex.	-	1	6	5	2	-	1	6	1	5	1	0	9	11	9						
MOUNTAIN	-	0	4	2	2	-	1	6	6	17	1	1	5	20	25						
Ariz.	-	0	2	-	2	-	0	3	4	2	1	0	2	3	10						
Colo.	-	0	1	-	-	-	0	2	1	6	-	0	2	4	10						
Idaho	-	0	2	-	-	-	0	1	-	-	-	0	1	2	1						
Mont.	-	0	1	1	-	-	0	1	-	1	-	0	1	1	-						
Nev.	-	0	1	1	-	-	0	1	-	-	-	0	1	3	1						
N. Mex.	-	0	1	-	-	-	0	1	-	1	-	0	1	1	-						
Utah	-	0	1	-	-	-	0	2	1	7	-	0	2	6	3						
Wyo.	-	0	1	-	-	-	0	0	-	-	-	0	2	-	-						
PACIFIC	-	2	17	32	26	-	4	13	18	44	-	5	10	55	103						
Alaska	-	0	1	2	-	-	0	4	2	3	-	0	1	1	2						
Calif.	-	2	14	26	26	-	2	6	12	34	-	3	8	37	67						
Hawaii	N	0	0	N	N	-	0	2	-	-	-	0	2	2	3						
Oreg.	-	0	2	4	-	-	0	3	3	4	-	0	3	8	16						
Wash.	-	0	3	-	-	-	0	7	1	3	-	0	5	7	15						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	-	-						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	N	0	0	N	N	-	0	1	1	-	-	0	1	3	1						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Data for meningococcal disease, invasive caused by serogroups A, C, Y, & W-135; serogroup B; other serogroup; and 
unknown serogroup are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


