Mont.	-	1	8	9	31	-	0	2	-	-	-	0	2	-	-						
Nev.	-	0	9	3	15	-	0	1	-	-	-	0	1	-	-						
N. Mex.	-	2	8	6	19	-	0	2	-	1	-	0	2	-	-						
Utah	8	13	39	101	222	-	0	1	1	-	-	0	2	-	-						
Wyo.	-	1	8	10	13	-	0	2	-	-	-	0	1	-	-						
PACIFIC	-	33	229	59	372	6	4	12	35	29	-	0	1	-	-						
Alaska	-	1	8	8	26	1	0	6	20	7	N	0	0	N	N						
Calif.	-	22	226	-	199	5	3	11	15	22	-	0	1	-	-						
Hawaii	-	1	7	6	34	N	0	0	N	N	N	0	0	N	N						
Oreg.	-	1	6	18	48	-	0	4	-	-	-	0	1	-	-						
Wash.	-	4	46	27	65	-	0	0	-	-	N	0	0	N	N						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	N	0	0	N	N						
P.R.	-	0	1	-	-	-	1	6	15	25	N	0	0	N	N						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


