
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending May 28, 2011 (WEEK 21)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2011
Shigellosis cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2010

tab delimited data:
test
UNITED STATES	171	269	741	3,282	5,258	1	2	11	23	27	8	21	244	175	239						
Miss.	1	2	5	42	13	-	0	0	-	-	-	0	4	-	3						
Tenn.	1	4	14	41	104	-	0	2	-	1	-	4	20	35	40						
W.S. CENTRAL	27	55	502	634	802	-	0	8	-	1	1	2	234	6	17						
Ark.	1	2	7	23	17	-	0	2	-	-	-	0	28	1	5						
La.	-	5	13	49	98	-	0	0	-	-	-	0	1	-	-						
Okla.	-	3	160	39	124	-	0	5	-	-	1	0	201	3	8						
Tex.	26	44	338	523	563	-	0	1	-	1	-	0	5	2	4						
MOUNTAIN	3	17	32	274	227	-	0	5	6	-	-	0	7	22	3						
Ariz.	1	7	19	73	121	-	0	4	6	-	-	0	7	21	-						
Colo.	-	2	8	33	29	-	0	1	-	-	-	0	1	-	-						
Idaho	-	0	3	7	7	-	0	0	-	-	-	0	1	-	1						
Mont.	2	0	15	90	4	-	0	1	-	-	-	0	1	-	-						
Nev.	-	0	6	7	11	-	0	0	-	-	-	0	0	-	-						
N. Mex.	-	3	10	46	43	-	0	0	-	-	-	0	0	-	1						
Utah	-	1	4	17	12	-	0	0	-	-	-	0	1	-	1						
Wyo.	-	0	1	1	-	-	0	0	-	-	-	0	1	1	-						
PACIFIC	8	23	63	344	347	-	0	2	-	2	-	0	1	-	-						
Alaska	-	0	1	1	-	N	0	0	N	N	N	0	0	N	N						
Calif.	5	18	59	263	276	-	0	2	-	2	-	0	0	-	-						
Hawaii	-	1	4	26	23	N	0	0	N	N	N	0	0	N	N						
Oreg.	-	1	4	25	23	-	0	0	-	-	-	0	1	-	-						
Wash.	3	1	22	29	25	-	0	1	-	-	-	0	0	-	-						
Amer. Samoa	-	1	1	1	1	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	1	1	-	N	0	0	N	N	N	0	0	N	N						
P.R.	-	0	1	-	1	N	0	0	N	N	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2010 and 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Illnesses with similar clinical presentation that result from Spotted fever group rickettsia infections are reported as Spotted fever rickettsiosis. Rocky Mountain Spotted Fever (RMSF) caused by Rickettsia rickettsii, is the most common and well-known spotted fever.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


