Mo.	-	2	9	63	259	-	0	4	39	62	5	3	25	303	151						
Nebr.	12	1	4	48	79	-	0	0	-	-	-	0	2	10	22						
N. Dak.	-	0	18	4	25	1	0	6	16	16	-	0	0	-	-						
S. Dak.	-	1	6	50	20	-	0	2	18	35	-	0	1	4	-						
S. ATLANTIC	33	18	163	741	858	13	40	71	1,616	1,853	22	13	110	781	925						
Del.	-	0	2	10	3	-	0	0	-	-	-	0	2	10	19						
D.C.	-	0	2	2	6	-	0	0	-	-	-	0	1	1	1						
Fla.	5	4	18	186	172	-	0	29	100	176	-	0	4	17	10						
Ga.	-	1	5	24	74	-	4	34	200	219	1	0	5	30	48						
Md.	2	2	8	83	117	-	7	18	267	337	-	1	7	49	69						
N.C.	23	1	112	250	155	13	9	19	396	414	18	4	96	509	662						
S.C.	2	2	9	62	141	-	1	11	46	142	1	1	7	56	32						
Va.	1	2	17	97	155	-	13	31	556	479	2	2	10	104	81						
W. Va.	-	0	19	27	35	-	0	8	51	86	-	0	3	5	3						
E.S. CENTRAL	-	5	28	299	272	-	4	11	133	205	-	5	16	205	319						
Ala.	-	1	18	63	56	-	0	8	-	69	-	1	8	61	77						
Ky.	-	0	1	5	56	-	0	3	18	23	-	0	2	5	3						
Miss.	-	1	26	162	32	-	0	1	1	4	-	0	2	9	4						
Tenn.	-	2	7	69	128	-	3	9	114	109	-	2	10	130	235						
W.S. CENTRAL	2	20	226	692	648	1	2	32	70	776	7	1	168	153	105						
Ark.	-	2	17	119	71	1	0	5	25	26	7	0	53	80	46						
La.	-	0	1	14	23	-	0	1	-	5	-	0	1	2	4						
Okla.	1	0	36	6	18	-	0	22	45	52	-	0	108	45	28						
Tex.	1	16	174	553	536	-	0	27	-	693	-	0	7	26	27						
MOUNTAIN	19	23	61	810	2,095	1	3	14	178	190	-	0	4	29	43						
Ariz.	1	4	13	162	433	-	2	12	125	125	-	0	1	7	11						
Colo.	2	6	17	218	633	-	0	0	-	-	-	0	2	3	4						
Idaho	-	1	5	34	77	-	0	0	-	24	-	0	1	4	13						
Mont.	-	0	7	32	102	-	0	3	14	14	-	0	1	1	2						
Nev.	-	0	5	11	61	-	0	1	2	5	-	0	0	-	-						
N. Mex.	-	2	8	54	95	-	0	2	8	8	-	0	1	4	7						
Utah	16	7	47	280	630	1	0	2	13	9	-	0	0	-	-						
Wyo.	-	0	5	19	64	-	0	4	16	5	-	0	2	10	6						
PACIFIC	3	12	547	417	1,531	3	4	10	167	203	-	0	3	8	2						
Alaska	1	0	8	41	78	1	0	6	36	15	N	0	0	N	N						
Calif.	-	2	167	109	1,278	2	3	8	122	166	-	0	3	6	-						
Hawaii	-	0	2	16	84	N	0	0	N	N	N	0	0	N	N						
Oreg.	-	1	11	80	91	-	0	3	9	22	-	0	1	2	2						
Wash.	2	2	377	171	-	-	0	0	-	-	N	0	0	N	N						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	0	2	-	57	-	0	0	-	-	N	0	0	N	N						
P.R.	-	0	1	-	1	-	1	5	37	66	N	0	0	N	N						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


