
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending January 20, 2007 (WEEK 03)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A† current week
Hepatitis (Viral Acute), Type A† previous 52 weeks median 
Hepatitis (Viral Acute), Type A† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A† cummulative for 2007
Hepatitis (Viral Acute), Type A† cummulative for 2006
Hepatitis (Viral Acute), Type B† current week
Hepatitis (Viral Acute), Type B† previous 52 weeks median 
Hepatitis (Viral Acute), Type B† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B† cummulative for 2007
Hepatitis (Viral Acute), Type B† cummulative for 2006
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2007
Legionellosis cummulative for 2006

tab delimited data:
test
UNITED STATES	9	63	117	37	187	15	84	113	62	159	12	46	107	52	73						
N.C.	-	0	20	-	3	-	0	23	-	-	-	0	5	-	3						
S.C.	-	0	3	1	1	-	2	4	1	4	-	0	1	-	-						
Va.	-	1	7	-	-	-	1	4	-	-	-	1	5	-	-						
W. Va.	-	0	3	-	-	-	0	7	-	-	-	0	3	-	-						
E.S. CENTRAL	-	2	8	2	5	-	8	21	4	13	-	2	9	2	2						
Ala.	-	0	3	-	-	-	2	13	2	2	-	0	2	-	-						
Ky.	-	0	5	1	-	-	1	5	-	3	-	0	5	2	1						
Miss.	-	0	1	1	-	-	1	4	-	2	-	0	2	-	-						
Tenn.	-	1	5	-	5	-	2	7	2	6	-	1	7	-	1						
W.S. CENTRAL	-	6	20	-	4	-	16	35	-	7	-	1	12	2	-						
Ark.	-	0	9	-	1	-	1	3	-	1	-	0	1	-	-						
La.	-	0	4	-	-	-	0	5	-	1	-	0	2	-	-						
Okla.	-	0	3	-	-	-	0	14	-	-	-	0	6	-	-						
Tex.	-	5	15	-	3	-	12	26	-	5	-	1	12	2	-						
MOUNTAIN	2	5	17	7	16	-	2	9	-	8	-	2	8	2	3						
Ariz.	2	3	16	7	3	-	0	4	-	-	-	1	4	-	-						
Colo.	-	1	3	-	4	-	0	4	-	2	-	0	2	-	-						
Idaho	-	0	2	-	2	-	0	2	-	2	-	0	3	-	1						
Mont.	-	0	3	-	-	-	0	0	-	-	-	0	1	-	-						
Nev.	-	0	2	-	3	-	0	5	-	2	-	0	1	-	2						
N. Mex.	-	0	2	-	2	-	0	2	-	2	-	0	1	1	-						
Utah	-	0	2	-	2	-	0	5	-	-	-	0	6	1	-						
Wyo.	-	0	1	-	-	-	0	1	-	-	-	0	0	-	-						
PACIFIC	1	16	53	5	71	1	11	25	10	22	-	1	9	-	3						
Alaska	-	0	0	-	-	-	0	3	1	-	-	0	0	-	-						
Calif.	-	14	48	1	67	-	8	20	5	15	-	1	9	-	3						
Hawaii	-	0	3	-	1	-	0	1	-	-	-	0	0	-	-						
Oreg.	-	1	4	3	3	-	1	5	3	7	-	0	0	-	-						
Wash.	1	1	4	1	-	1	1	6	1	-	-	0	0	-	-						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	1	9	-	-	-	1	9	-	1	-	0	4	-	-						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Data for Hepatitis C viral, acute are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


