
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending October 17, 2009 (WEEK 41)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2009
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2008
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years current week
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2009
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2008
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2009
Syphillis, primary & secondary cummulative for 2008

tab delimited data:
test
UNITED STATES	25	60	276	2,182	2,424	5	8	21	339	386	95	261	452	10,212	10,160						
Ohio	7	7	18	299	314	2	1	4	43	44	1	6	18	231	271						
Wis.	-	0	0	-	-	-	0	0	-	-	-	1	4	29	46						
W.N. CENTRAL	-	2	161	98	167	-	0	3	20	34	-	6	11	235	335						
Iowa	-	0	0	-	-	-	0	0	-	-	-	0	2	18	15						
Kans.	-	1	5	38	62	-	0	2	13	4	-	0	3	26	25						
Minn.	-	0	156	-	25	-	0	3	-	25	-	1	6	40	87						
Mo.	-	1	5	46	72	-	0	1	5	2	-	3	7	131	195						
Nebr.	-	0	1	2	-	-	0	0	-	-	-	0	3	16	13						
N. Dak.	-	0	3	10	2	-	0	0	-	-	-	0	1	3	-						
S. Dak.	-	0	2	2	6	-	0	2	2	3	-	0	1	1	-						
S. ATLANTIC	13	26	53	1,039	1,000	3	4	14	163	178	29	64	262	2,561	2,209						
Del.	-	0	2	18	3	-	0	2	3	-	1	0	3	25	11						
D.C.	N	0	0	N	N	N	0	0	N	N	-	3	8	136	110						
Fla.	11	15	36	613	563	3	2	13	101	111	4	19	32	771	821						
Ga.	2	8	25	316	344	-	1	5	52	58	-	14	227	609	511						
Md.	-	0	1	4	4	-	0	0	-	1	5	6	16	244	263						
N.C.	N	0	0	N	N	N	0	0	N	N	7	9	21	425	220						
S.C.	-	0	0	-	-	-	0	0	-	-	-	2	6	92	66						
Va.	N	0	0	N	N	N	0	0	N	N	12	7	15	255	198						
W. Va.	-	2	13	88	86	-	0	3	7	8	-	0	2	4	9						
E.S. CENTRAL	1	4	25	203	262	-	0	3	29	50	9	23	36	903	865						
Ala.	N	0	0	N	N	N	0	0	N	N	-	8	18	341	351						
Ky.	-	1	5	58	64	-	0	2	7	11	-	1	10	49	68						
Miss.	-	0	3	3	32	-	0	1	2	10	-	5	18	173	120						
Tenn.	1	2	23	142	166	-	0	3	20	29	9	8	15	340	326						
W.S. CENTRAL	2	1	6	77	79	-	0	3	15	12	10	47	80	1,886	1,762						
Ark.	2	1	5	45	13	-	0	3	10	3	8	4	35	201	133						
La.	-	1	5	32	66	-	0	1	5	9	1	8	40	304	521						
Okla.	N	0	0	N	N	N	0	0	N	N	1	1	7	53	57						
Tex.	-	0	0	-	-	-	0	0	-	-	-	32	51	1,328	1,051						
MOUNTAIN	-	2	7	86	102	-	0	3	17	12	1	8	18	337	499						
Ariz.	-	0	0	-	-	-	0	0	-	-	1	4	9	145	257						
Colo.	-	0	0	-	-	-	0	0	-	-	-	1	4	64	119						
Idaho	N	0	1	N	N	N	0	1	N	N	-	0	2	3	4						
Mont.	-	0	1	-	-	-	0	0	-	-	-	0	7	-	-						
Nev.	-	1	4	34	49	-	0	2	7	5	-	1	10	83	66						
N. Mex.	-	0	0	-	-	-	0	0	-	-	-	1	5	39	32						
Utah	-	1	6	43	52	-	0	3	9	7	-	0	2	-	18						
Wyo.	-	0	2	9	1	-	0	1	1	-	-	0	1	3	3						
PACIFIC	-	0	1	3	2	-	0	1	2	2	7	44	68	1,766	1,926						
Alaska	-	0	0	-	-	-	0	0	-	-	-	0	0	-	1						
Calif.	N	0	0	N	N	N	0	0	N	N	5	39	61	1,597	1,741						
Hawaii	-	0	1	3	2	-	0	1	2	2	-	0	3	23	17						
Oreg.	N	0	0	N	N	N	0	0	N	N	-	0	4	32	16						
Wash.	N	0	0	N	N	N	0	0	N	N	2	2	7	114	151						
Amer. Samoa	N	0	0	N	N	N	0	0	N	N	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	0	0	-	-	-	0	0	-	-	3	3	17	174	123						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2009 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes cases of invasive pneumococcal disease caused by drug-resistant Streptococcus pneumoniae (DRSP) 
(NNDSS event code 11720).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


