E.S. CENTRAL	1	15	33	596	244	2	1	7	74	148	1	4	15	204	280						
Ala.	1	4	19	226	35	-	0	0	-	-	-	1	6	50	72						
Ky.	-	6	15	186	63	2	1	4	40	35	-	0	1	1	1						
Miss.	-	1	4	42	80	-	0	1	-	5	-	0	1	7	10						
Tenn.	-	3	14	142	66	-	0	4	34	108	1	3	14	146	197						
W.S. CENTRAL	6	57	389	2,131	1,161	9	0	13	64	78	-	1	161	110	228						
Ark.	1	4	38	185	72	-	0	10	33	44	-	0	61	47	44						
La.	-	2	8	90	68	-	0	0	-	-	-	0	1	2	5						
Okla.	2	0	45	39	32	9	0	13	30	32	-	0	98	48	142						
Tex.	3	47	304	1,817	989	-	0	1	1	2	-	0	6	13	37						
MOUNTAIN	1	18	31	697	651	-	2	9	75	79	-	0	3	20	37						
Ariz.	-	3	10	168	183	N	0	0	N	N	-	0	2	4	10						
Colo.	1	4	12	202	120	-	0	0	-	-	-	0	1	1	1						
Idaho	-	1	5	60	24	-	0	0	-	11	-	0	1	1	1						
Mont.	-	0	6	34	77	-	0	4	24	8	-	0	2	8	3						
Nev.	-	0	4	15	26	-	0	1	6	11	-	0	1	1	3						
N. Mex.	-	1	10	44	39	-	0	2	19	24	-	0	1	1	4						
Utah	-	4	19	154	167	-	0	6	7	7	-	0	1	1	5						
Wyo.	-	0	5	20	15	-	0	4	19	18	-	0	1	3	10						
PACIFIC	8	17	67	630	1,030	2	5	12	197	163	-	0	1	1	3						
Alaska	-	1	21	34	151	-	0	2	11	13	N	0	0	N	N						
Calif.	-	3	19	143	418	2	4	12	171	141	-	0	1	1	-						
Hawaii	-	0	3	24	10	-	0	0	-	-	N	0	0	N	N						
Oreg.	2	3	17	205	145	-	0	3	15	9	-	0	0	-	3						
Wash.	6	6	58	224	306	-	0	0	-	-	-	0	0	-	-						
Amer. Samoa	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	N	0	0	N	N						
P.R.	-	0	1	1	-	1	1	3	31	49	N	0	0	N	N						
V.I.	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2009 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


