
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending May 19, 2012 (WEEK 20)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2012
Shigellosis cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011

tab delimited data:
test
UNITED STATES	162	271	423	4,082	3,500	4	3	20	46	40	15	39	348	433	193						
Kans.	-	2	8	28	25	-	0	0	-	-	-	0	0	-	-						
Minn.	-	1	6	-	22	-	0	0	-	-	-	0	3	-	-						
Mo.	-	2	7	31	101	1	0	2	4	-	5	4	20	75	33						
Nebr.	7	0	2	14	3	-	0	3	-	-	-	0	1	-	-						
N. Dak.	-	0	1	-	-	-	0	1	-	-	-	0	0	-	-						
S. Dak.	-	0	2	-	2	-	0	1	-	-	-	0	0	-	-						
S. ATLANTIC	75	77	135	1,080	1,193	2	2	12	21	26	4	7	57	95	33						
Del.	-	0	2	1	1	-	0	0	-	-	-	0	4	8	6						
D.C.	-	0	5	1	7	-	0	0	-	1	-	0	1	-	-						
Fla.	60	49	97	691	804	-	0	1	-	2	-	0	2	8	1						
Ga.	3	15	25	223	198	2	1	9	19	19	-	0	0	-	-						
Md.	11	2	15	90	38	-	0	1	-	1	-	0	3	9	2						
N.C.	-	2	19	36	91	-	0	4	-	-	-	0	47	20	7						
S.C.	-	1	54	10	19	-	0	2	-	3	-	0	2	3	5						
Va.	1	1	7	27	31	-	0	1	2	-	4	4	14	47	12						
W. Va.	-	0	1	1	4	-	0	0	-	-	-	0	1	-	-						
E.S. CENTRAL	4	21	52	446	250	-	0	2	2	1	2	6	26	119	55						
Ala.	-	6	22	114	69	-	0	1	1	-	-	1	8	25	14						
Ky.	4	5	21	175	78	-	0	1	-	-	1	0	2	7	-						
Miss.	-	5	24	102	46	-	0	1	1	1	-	0	2	1	4						
Tenn.	-	4	11	55	57	-	0	2	-	-	1	5	20	86	37						
W.S. CENTRAL	36	65	189	746	711	-	0	6	1	-	2	7	290	66	7						
Ark.	1	2	6	18	38	-	0	3	1	-	2	6	63	55	1						
La.	-	8	25	53	112	-	0	0	-	-	-	0	2	1	-						
Okla.	17	5	55	129	39	-	0	5	-	-	-	0	260	3	2						
Tex.	18	47	122	546	522	-	0	1	-	-	-	0	13	7	4						
MOUNTAIN	5	11	41	121	295	-	0	3	4	9	1	1	7	22	16						
Ariz.	5	6	28	84	87	-	0	3	4	9	-	0	6	15	13						
Colo.	-	1	8	15	32	-	0	0	-	-	1	0	1	2	1						
Idaho	-	0	3	2	7	-	0	0	-	-	-	0	2	2	-						
Mont.	-	0	5	3	89	-	0	0	-	-	-	0	1	-	-						
Nev.	-	0	4	1	7	-	0	0	-	-	-	0	1	-	-						
N. Mex.	-	1	7	10	50	-	0	0	-	-	-	0	0	-	-						
Utah	-	1	3	6	22	-	0	1	-	-	-	0	1	2	1						
Wyo.	-	0	1	-	1	-	0	0	-	-	-	0	2	1	1						
PACIFIC	11	17	45	284	360	1	0	2	4	-	-	0	3	2	1						
Alaska	-	0	2	5	1	N	0	0	N	N	N	0	0	N	N						
Calif.	9	14	40	216	279	1	0	2	4	-	-	0	2	2	1						
Hawaii	-	0	3	6	27	N	0	0	N	N	N	0	0	N	N						
Oreg.	-	1	6	26	23	-	0	0	-	-	-	0	1	-	-						
Wash.	2	1	10	31	30	-	0	1	-	-	-	0	3	-	-						
Amer. Samoa	-	0	0	-	1	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	-	-	-	1	N	-	-	N	N	N	-	-	N	N						
P.R.	-	0	1	-	1	N	0	0	N	N	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2011 and 2012 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Illnesses with similar clinical presentation that result from Spotted fever group rickettsia infections are reported as Spotted fever rickettsiosis. Rocky Mountain Spotted Fever (RMSF) caused by Rickettsia rickettsii, is the most common and well-known spotted fever.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


