Tex.	19	49	304	1,983	1,045	-	0	1	1	2	-	0	6	13	40						
MOUNTAIN	5	18	32	727	677	-	2	6	80	93	-	0	3	20	38						
Ariz.	-	3	10	170	193	N	0	0	N	N	-	0	2	4	11						
Colo.	5	4	12	207	125	-	0	0	-	-	-	0	1	1	1						
Idaho	-	1	5	65	26	-	0	0	-	11	-	0	1	1	1						
Mont.	-	0	6	40	77	-	0	4	25	11	-	0	2	8	3						
Nev.	-	0	6	23	26	-	0	1	6	11	-	0	1	1	3						
N. Mex.	-	1	10	48	43	-	0	2	19	26	-	0	1	1	4						
Utah	-	4	19	154	170	-	0	1	9	13	-	0	1	1	5						
Wyo.	-	0	5	20	17	-	0	4	21	21	-	0	1	3	10						
PACIFIC	-	17	67	646	1,079	1	5	12	203	173	-	0	1	1	3						
Alaska	-	1	21	34	172	-	0	2	11	13	N	0	0	N	N						
Calif.	-	3	19	143	432	1	4	12	177	148	-	0	1	1	-						
Hawaii	-	0	3	24	11	-	0	0	-	-	N	0	0	N	N						
Oreg.	-	3	17	212	150	-	0	3	15	12	-	0	0	-	3						
Wash.	-	6	58	233	314	-	0	0	-	-	-	0	0	-	-						
Amer. Samoa	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	N	0	0	N	N						
P.R.	-	0	1	1	-	-	1	3	33	51	N	0	0	N	N						
V.I.	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2009 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


