Ohio	5	5	27	267	265	-	0	2	3	-	-	0	2	16	14						
Wis.	-	0	4	-	65	-	0	0	-	-	-	0	1	-	6						
W.N. CENTRAL	1	6	27	254	1,909	-	0	6	27	13	-	4	29	330	266						
Iowa	-	0	4	17	47	-	0	0	-	-	-	0	2	5	5						
Kans.	-	1	12	50	242	-	0	0	-	-	-	0	0	-	-						
Minn.	-	0	4	-	55	-	0	0	-	-	-	0	2	-	-						
Mo.	1	4	18	169	1,506	-	0	3	20	10	-	4	29	319	258						
Nebr.	-	0	7	14	52	-	0	3	5	3	-	0	1	5	2						
N. Dak.	-	0	0	-	-	-	0	1	2	-	-	0	0	-	1						
S. Dak.	-	0	2	4	7	-	0	0	-	-	-	0	1	1	-						
S. ATLANTIC	81	68	134	3,090	2,132	-	1	8	92	79	4	6	54	433	440						
Del.	2	0	1	6	38	-	0	1	1	1	-	0	4	18	19						
D.C.	-	0	2	12	27	-	0	1	1	1	-	0	1	1	-						
Fla.	60	43	98	2,188	918	-	0	1	3	3	1	0	2	11	8						
Ga.	11	11	24	485	672	-	0	6	59	56	-	0	0	-	-						
Md.	-	2	7	84	114	-	0	1	2	-	-	0	3	28	45						
N.C.	6	3	36	179	158	-	0	4	12	13	-	0	49	202	226						
S.C.	2	1	4	49	60	-	0	2	11	1	-	0	2	20	18						
Va.	-	2	8	83	119	-	0	1	3	4	3	2	13	149	124						
W. Va.	-	0	66	4	26	-	0	0	-	-	-	0	1	4	-						
E.S. CENTRAL	16	15	26	553	643	-	0	2	9	20	2	4	24	307	383						
Ala.	12	4	13	196	167	-	0	1	4	5	-	1	8	62	76						
Ky.	1	1	6	43	205	-	0	1	1	6	-	0	0	-	-						
Miss.	2	3	10	160	44	-	0	0	-	1	-	0	2	12	21						
Tenn.	1	4	11	154	227	-	0	2	4	8	2	4	18	233	286						
W.S. CENTRAL	56	54	503	2,169	2,259	-	0	8	9	6	2	1	235	403	141						
Ark.	2	2	7	67	59	-	0	2	5	2	2	0	51	351	93						
La.	2	4	21	201	246	-	0	0	-	-	-	0	2	7	2						
Okla.	10	2	161	129	237	-	0	5	3	3	-	0	202	41	22						
Tex.	42	42	338	1,772	1,717	-	0	1	1	1	-	0	5	4	24						
MOUNTAIN	4	16	42	689	707	-	0	5	14	3	-	0	6	33	13						
Ariz.	4	5	27	305	386	-	0	4	13	1	-	0	6	18	1						
Colo.	-	1	8	82	86	-	0	1	-	-	-	0	1	2	1						
Idaho	-	0	3	16	23	-	0	1	1	-	-	0	1	1	5						
Mont.	-	1	15	121	7	-	0	0	-	2	-	0	1	1	1						
Nev.	-	0	4	30	44	-	0	0	-	-	-	0	1	1	-						
N. Mex.	-	3	9	89	120	-	0	0	-	-	-	0	1	1	1						
Utah	-	1	4	44	41	-	0	0	-	-	-	0	1	1	3						
Wyo.	-	0	1	2	-	-	0	0	-	-	-	0	2	8	1						
PACIFIC	32	21	63	885	979	-	0	2	1	6	-	0	0	-	1						
Alaska	-	0	2	5	1	N	0	0	N	N	N	0	0	N	N						
Calif.	28	16	59	727	786	-	0	2	1	6	-	0	0	-	-						
Hawaii	-	1	3	42	41	N	0	0	N	N	N	0	0	N	N						
Oreg.	-	1	4	38	53	-	0	0	-	-	-	0	0	-	1						
Wash.	4	1	6	73	98	-	0	1	-	-	-	0	0	-	-						
Amer. Samoa	-	0	1	1	4	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	1	1	5	N	0	0	N	N	N	0	0	N	N						
P.R.	-	0	1	-	4	N	0	0	N	N	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting year 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Illnesses with similar clinical presentation that result from Spotted fever group rickettsia infections are reported as Spotted fever rickettsiosis. Rocky Mountain Spotted Fever (RMSF) caused by Rickettsia rickettsii, is the most common and well-known spotted fever.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


