Utah	-	0	7	-	10	-	0	4	-	13	-	1	4	-	25						
Wyo.	-	0	3	1	1	-	0	1	1	-	-	0	1	2	1						
PACIFIC	2	4	50	34	17	17	38	146	432	535	1	2	8	28	34						
Alaska	-	0	2	-	2	-	0	2	6	7	-	0	0	-	-						
Calif.	2	0	5	22	1	15	31	103	313	476	-	0	0	-	-						
Hawaii	-	0	4	4	3	1	0	4	11	9	1	2	8	28	34						
Oreg.	-	1	47	14	5	-	1	29	56	23	N	0	0	N	N						
Wash.	-	2	41	8	6	1	2	41	46	20	N	0	0	N	N						
Amer. Samoa	U	0	0	U	U	U	0	2	U	2	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	1	-	0	0	-	-						
P.R.	-	0	1	-	1	-	0	1	1	-	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes E. choli O157:H7; Shiga toxin positive, serogroup non-O157; and Shiga toxin positive, not serogrouped.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


