Minn.	-	0	808	165	156	1	0	11	45	44	-	0	1	2	-						
Mo.	1	20	51	706	171	3	1	5	54	51	3	4	25	218	341						
Nebr.	-	4	32	110	62	-	0	1	-	31	-	0	2	11	16						
N. Dak.	-	0	24	17	1	-	0	9	4	17	-	0	1	-	-						
S. Dak.	-	0	10	24	22	-	0	4	27	18	-	0	0	-	3						
S. ATLANTIC	27	28	71	1,174	643	84	25	111	1,215	1,279	2	13	42	379	589						
Del.	-	0	2	10	11	-	0	0	-	-	-	0	3	16	26						
D.C.	-	0	2	2	4	-	0	0	-	-	-	0	0	-	6						
Fla.	16	9	32	426	194	-	0	95	131	138	-	0	2	5	9						
Ga.	1	3	11	115	63	72	0	71	334	290	-	0	6	37	68						
Md.	-	2	9	78	93	-	7	14	264	328	-	1	3	27	71						
N.C.	9	0	65	213	79	N	2	4	N	N	2	6	36	227	263						
S.C.	-	4	17	175	86	-	0	0	-	-	-	0	9	16	31						
Va.	1	3	24	131	105	10	11	23	399	456	-	2	9	47	107						
W. Va.	-	0	5	24	8	2	2	6	87	67	-	0	1	4	8						
E.S. CENTRAL	3	15	33	573	228	-	2	7	71	140	3	4	19	193	249						
Ala.	1	4	19	219	30	-	0	0	-	-	3	1	6	46	67						
Ky.	-	6	15	178	59	-	1	4	37	35	-	0	1	1	1						
Miss.	-	1	4	41	78	-	0	2	-	2	-	0	1	7	10						
Tenn.	2	3	14	135	61	-	0	4	34	103	-	3	15	139	171						
W.S. CENTRAL	-	56	389	1,872	1,031	-	0	13	45	75	-	1	161	106	225						
Ark.	-	4	38	176	68	-	0	5	23	41	-	0	61	47	44						
La.	-	2	8	90	64	-	0	0	-	-	-	0	1	2	5						
Okla.	-	0	45	37	32	-	0	13	21	32	-	0	98	44	142						
Tex.	-	46	304	1,569	867	-	0	1	1	2	-	0	6	13	34						
MOUNTAIN	6	17	31	638	623	-	1	9	57	73	-	0	3	19	36						
Ariz.	-	3	10	152	172	N	0	0	N	N	-	0	2	4	10						
Colo.	5	5	12	205	116	-	0	0	-	-	-	0	0	-	1						
Idaho	1	1	5	60	24	-	0	2	-	9	-	0	1	1	1						
Mont.	-	0	4	12	76	-	0	4	16	8	-	0	2	8	3						
Nev.	-	0	3	10	26	-	0	1	4	10	-	0	1	1	2						
N. Mex.	-	1	10	39	33	-	0	2	16	24	-	0	1	1	4						
Utah	-	4	19	152	163	-	0	6	4	7	-	0	1	1	5						
Wyo.	-	0	5	8	13	-	0	4	17	15	-	0	1	3	10						
PACIFIC	12	18	98	595	870	5	5	12	186	146	-	0	1	2	3						
Alaska	-	1	21	33	118	-	0	2	11	12	N	0	0	N	N						
Calif.	-	5	19	143	394	5	4	12	160	127	-	0	1	2	-						
Hawaii	1	0	3	23	10	-	0	0	-	-	N	0	0	N	N						
Oreg.	1	3	16	186	130	-	0	3	15	7	-	0	0	-	3						
Wash.	10	6	76	210	218	-	0	0	-	-	-	0	0	-	-						
Amer. Samoa	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	N	0	0	N	N						
P.R.	-	0	1	1	-	1	0	3	28	47	N	0	0	N	N						
V.I.	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2008 and 2009 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


