Ariz.	-	0	2	-	1	-	0	3	-	2	-	0	2	2	8						
Colo.	-	0	1	-	-	-	0	2	-	4	1	0	2	2	8						
Idaho	-	0	2	-	-	-	0	1	-	-	-	0	1	1	-						
Mont.	-	0	1	1	-	-	0	1	-	-	-	0	1	1	-						
Nev.	-	0	1	1	-	-	0	1	-	-	-	0	0	-	-						
N. Mex.	-	0	1	-	-	-	0	1	-	-	-	0	1	1	-						
Utah	-	0	1	-	-	-	0	2	-	5	1	0	2	5	3						
Wyo.	-	0	1	-	-	-	0	0	-	-	-	0	2	-	-						
PACIFIC	3	3	23	23	13	2	4	13	13	32	-	5	16	37	70						
Alaska	1	0	1	2	-	-	0	4	2	2	-	0	1	1	2						
Calif.	2	2	21	19	13	2	2	6	7	25	-	3	10	27	43						
Hawaii	N	0	0	N	N	-	0	2	-	-	-	0	2	2	-						
Oreg.	-	0	2	2	-	-	0	3	3	3	-	0	4	4	17						
Wash.	-	0	2	-	-	-	0	6	1	2	-	0	5	3	8						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	-	-						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	N	0	0	N	N	-	0	1	-	-	-	0	1	1	-						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Data for meningococcal disease, invasive caused by serogroups A, C, Y, & W-135; serogroup B; other serogroup; and 
unknown serogroup are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


