W.N. CENTRAL	3	2	124	125	89	-	0	15	10	13	1	7	14	312	260						
Iowa	-	0	0	-	-	-	0	0	-	-	-	0	2	15	18						
Kans.	-	0	11	64	-	-	0	2	6	-	-	0	2	20	24						
Minn.	-	0	123	-	51	-	0	15	-	10	-	1	4	62	45						
Mo.	3	1	5	51	36	-	0	0	-	3	1	4	11	206	153						
Nebr.	-	0	1	2	1	-	0	0	-	-	-	0	1	2	7						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	1						
S. Dak.	-	0	3	8	1	-	0	1	4	-	-	0	3	7	12						
S. ATLANTIC	18	20	59	906	1,021	6	4	15	195	188	22	50	180	2,251	1,930						
Del.	-	0	1	8	-	-	0	1	2	-	-	0	3	15	17						
D.C.	-	0	1	5	24	-	0	0	-	2	1	3	12	159	105						
Fla.	13	11	29	523	538	6	2	8	114	115	16	17	44	861	660						
Ga.	5	7	17	313	356	-	1	10	71	71	-	8	153	352	362						
Md.	-	0	1	1	-	-	0	0	-	-	3	6	15	278	271						
N.C.	-	0	0	-	-	-	0	0	-	-	2	5	23	293	271						
S.C.	-	0	0	-	-	-	0	0	-	-	-	2	11	87	61						
Va.	N	0	0	N	N	-	0	0	-	-	-	4	16	200	174						
W. Va.	-	1	17	56	103	-	0	1	8	-	-	0	1	6	9						
E.S. CENTRAL	2	3	9	145	166	-	1	3	33	29	3	18	31	801	643						
Ala.	N	0	0	N	N	-	0	0	-	-	-	7	17	317	284						
Ky.	-	0	2	21	32	-	0	1	3	6	-	1	7	54	63						
Miss.	-	0	2	-	23	-	0	0	-	-	-	2	9	97	68						
Tenn.	2	2	8	124	111	-	0	3	30	23	3	7	15	333	228						
W.S. CENTRAL	-	2	12	126	74	-	0	3	17	9	4	35	56	1,659	1,414						
Ark.	-	0	1	3	10	-	0	0	-	2	-	2	10	114	74						
La.	-	1	4	55	64	-	0	2	7	7	-	9	23	417	288						
Okla.	-	0	10	68	-	-	0	2	10	-	-	1	4	55	64						
Tex.	-	0	0	-	-	-	0	0	-	-	4	21	39	1,073	988						
MOUNTAIN	-	1	6	56	84	-	0	3	18	36	5	7	27	343	449						
Ariz.	-	0	0	-	-	-	0	0	-	-	4	3	22	153	174						
Colo.	-	0	0	-	-	-	0	0	-	-	-	1	5	36	62						
Idaho	N	0	0	N	N	-	0	0	-	-	-	0	1	1	3						
Mont.	-	0	0	-	-	-	0	0	-	-	-	0	2	3	1						
Nev.	-	0	3	18	17	-	0	2	5	3	-	2	6	87	123						
N. Mex.	-	0	0	-	-	-	0	0	-	-	1	1	7	44	68						
Utah	-	0	6	24	35	-	0	3	11	23	-	0	2	16	18						
Wyo.	-	0	2	14	32	-	0	1	2	10	-	0	1	3	-						
PACIFIC	-	0	0	-	-	-	0	0	-	-	6	39	59	1,743	1,855						
Alaska	-	0	0	-	N	-	0	0	-	-	-	0	1	7	11						
Calif.	N	0	0	N	N	-	0	0	-	-	2	36	56	1,587	1,649						
Hawaii	-	0	0	-	-	-	0	0	-	-	-	0	2	7	17						
Oreg.	N	0	0	N	N	-	0	0	-	-	-	0	6	15	19						
Wash.	N	0	0	N	N	-	0	0	-	-	4	2	12	127	159						
Amer. Samoa	U	0	0	U	U	U	0	1	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
P.R.	N	0	0	N	N	-	0	0	-	-	-	3	10	146	132						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes cases of invasive pneumococcal disease caused by drug-resistant Streptococcus pneumoniae (DRSP) 
(NNDSS event code 11720).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


