Mich.	-	0	1	2	15	-	0	1	1	2	3	2	10	54	43						
Ohio	2	6	38	242	213	-	1	5	30	31	2	4	9	95	93						
Wis.	N	0	0	N	N	-	0	0	-	-	1	1	4	29	22						
W.N. CENTRAL	-	1	124	93	25	-	0	15	6	1	5	5	14	148	132						
Iowa	-	0	0	-	-	-	0	0	-	-	-	0	3	5	9						
Kans.	-	0	10	48	-	-	0	2	2	-	-	0	3	8	12						
Minn.	-	0	123	-	-	-	0	15	-	-	-	1	5	35	28						
Mo.	-	1	5	37	25	-	0	1	-	1	4	3	12	96	80						
Nebr.	-	0	1	2	-	-	0	0	-	-	-	0	2	1	2						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	1						
S. Dak.	-	0	3	6	-	-	0	1	4	-	1	0	3	3	-						
S. ATLANTIC	6	20	59	575	691	1	4	15	121	107	26	41	180	975	936						
Del.	-	0	1	5	-	-	0	1	1	-	-	0	3	6	12						
D.C.	-	0	2	5	17	-	0	0	-	2	-	2	11	82	52						
Fla.	5	12	29	342	356	1	2	8	71	68	10	15	25	362	336						
Ga.	-	5	16	182	240	-	1	10	42	37	-	6	153	70	132						
Md.	-	0	1	1	-	-	0	0	-	-	5	5	15	134	157						
N.C.	-	0	0	-	-	-	0	0	-	-	7	5	23	170	145						
S.C.	-	0	0	-	-	-	0	0	-	-	1	1	10	47	36						
Va.	N	0	0	N	N	-	0	0	-	-	3	4	17	100	64						
W. Va.	1	1	17	40	78	-	0	1	7	-	-	0	2	4	2						
E.S. CENTRAL	4	2	9	86	107	-	0	3	16	21	8	15	29	347	285						
Ala.	N	0	0	N	N	-	0	0	-	-	-	6	17	116	114						
Ky.	-	0	2	17	25	-	0	1	2	5	1	1	7	36	33						
Miss.	-	0	0	-	-	-	0	0	-	-	2	2	9	55	28						
Tenn.	4	2	8	69	82	-	0	3	14	16	5	6	12	140	110						
W.S. CENTRAL	-	1	9	72	60	-	0	2	10	6	32	31	55	756	664						
Ark.	-	0	1	1	8	-	0	0	-	2	-	1	7	49	36						
La.	-	1	3	27	52	-	0	1	2	4	3	7	29	176	101						
Okla.	-	0	8	44	-	-	0	2	8	-	4	1	5	35	35						
Tex.	-	0	0	-	-	-	0	0	-	-	25	21	31	496	492						
MOUNTAIN	-	1	5	34	63	-	0	5	9	24	-	7	27	136	236						
Ariz.	-	0	0	-	-	-	0	0	-	-	-	2	16	48	91						
Colo.	-	0	0	-	-	-	0	0	-	-	-	1	5	15	39						
Idaho	N	0	0	N	N	-	0	0	-	-	-	0	1	1	2						
Mont.	-	0	0	-	-	-	0	0	-	-	-	0	1	1	1						
Nev.	-	0	3	15	15	-	0	2	5	-	-	2	12	39	66						
N. Mex.	-	0	0	-	-	-	0	0	-	-	-	1	7	27	32						
Utah	-	0	5	9	26	-	0	4	3	16	-	0	2	4	5						
Wyo.	-	0	2	10	22	-	0	1	1	8	-	0	1	1	-						
PACIFIC	-	0	0	-	-	-	0	0	-	-	2	38	57	841	980						
Alaska	-	0	0	-	-	-	0	0	-	-	-	0	2	5	5						
Calif.	N	0	0	N	N	-	0	0	-	-	2	36	54	770	861						
Hawaii	-	0	0	-	-	-	0	0	-	-	-	0	1	3	12						
Oreg.	N	0	0	N	N	-	0	0	-	-	-	0	6	8	9						
Wash.	N	0	0	N	N	-	0	0	-	-	-	2	11	55	93						
Amer. Samoa	U	0	0	U	U	U	0	1	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
P.R.	N	0	0	N	N	-	0	0	-	-	7	3	11	73	71						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes cases of invasive pneumococcal disease caused by drug-resistant Streptococcus pneumoniae (DRSP) 
(NNDSS event code 11720).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


