La.	-	0	1	2	5	1	1	4	22	25	-	0	2	5	1						
Okla.	-	0	4	1	1	-	1	16	25	39	-	1	10	21	13						
Tex.	2	2	11	48	66	3	4	45	65	153	1	0	3	17	25						
MOUNTAIN	-	2	5	39	94	-	2	7	46	70	1	1	4	34	30						
Ariz.	-	0	2	9	43	-	0	3	11	15	U	0	0	U	U						
Colo.	-	0	2	14	22	-	0	5	10	18	-	0	3	12	8						
Idaho	-	0	1	5	6	-	0	1	2	4	-	0	2	6	7						
Mont.	-	0	1	2	4	-	0	0	-	-	-	0	1	2	-						
Nev.	-	0	3	4	7	-	1	3	18	23	1	0	2	7	2						
N. Mex.	-	0	1	3	3	-	0	2	4	3	-	0	1	4	9						
Utah	-	0	2	-	6	-	0	1	1	7	-	0	2	1	4						
Wyo.	-	0	1	2	3	-	0	1	-	-	-	0	1	2	-						
PACIFIC	6	4	15	69	123	1	4	25	63	150	-	1	12	32	37						
Alaska	-	0	1	2	1	-	0	1	4	1	U	0	1	U	U						
Calif.	-	2	15	42	94	-	2	22	23	100	-	0	4	10	17						
Hawaii	1	0	2	5	5	-	0	1	5	3	U	0	0	U	U						
Oreg.	-	0	2	5	11	-	0	3	18	25	-	0	3	10	9						
Wash.	5	0	2	15	12	1	1	4	13	21	-	0	5	12	11						
Amer. Samoa	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	5	8	4	-	0	8	28	48	-	0	8	10	40						
P.R.	-	0	2	3	9	-	0	3	6	12	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2010 and 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


