Colo.	N	0	0	N	N	-	1	3	10	18	28	35	74	646	856						
Idaho	N	0	0	N	N	-	0	3	1	9	-	0	0	-	-						
Mont.	-	0	1	-	-	-	0	1	-	5	-	0	0	-	-						
Nev.	-	0	27	1	2	-	2	6	22	38	-	0	2	-	-						
N. Mex.	-	0	0	-	-	-	1	4	12	18	-	3	27	159	108						
Utah	-	0	6	-	12	-	0	2	-	5	-	3	38	-	246						
Wyo.	-	0	3	17	15	-	0	0	-	-	-	0	3	9	41						
PACIFIC	-	0	0	-	-	9	33	55	358	553	-	0	0	-	-						
Alaska	-	0	0	-	-	-	0	4	5	3	-	0	0	-	-						
Calif.	N	0	0	N	N	-	29	53	272	489	-	0	0	-	-						
Hawaii	-	0	0	-	-	-	0	2	7	1	N	0	0	N	N						
Oreg.	N	0	0	N	N	-	0	6	4	10	N	0	0	N	N						
Wash.	N	0	0	N	N	9	2	11	70	50	N	0	0	N	N						
Amer. Samoa	-	0	0	-	-	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	-	0	0	-	-	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	26						
P.R.	N	0	0	N	N	5	4	16	43	42	-	6	47	77	231						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


