
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending May 25, 2013 (WEEK 21)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2013
Shigellosis cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2013
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2013
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2012

tab delimited data:
test
UNITED STATES	84	255	425	2,670	4,960	-	2	12	29	58	16	43	420	231	758						
S.C.	2	1	5	39	12	-	0	1	1	4	1	1	6	9	6						
Va.	-	1	6	20	28	-	0	1	-	1	6	4	35	38	67						
W. Va.	-	0	1	1	5	-	0	0	-	-	-	0	1	-	-						
E.S. CENTRAL	6	16	41	193	516	-	0	2	1	2	9	8	57	86	201						
Ala.	1	4	20	71	141	-	0	1	-	1	1	2	13	18	34						
Ky.	-	4	21	21	185	-	0	1	-	1	-	0	7	6	9						
Miss.	-	4	13	52	111	-	0	2	-	-	-	0	3	-	5						
Tenn.	5	3	9	49	79	-	0	1	1	-	8	6	50	62	153						
W.S. CENTRAL	23	45	159	533	954	-	0	5	2	1	-	7	366	21	182						
Ark.	10	2	9	66	18	-	0	3	1	1	-	4	64	10	131						
La.	-	4	10	60	74	-	0	0	-	-	-	0	2	-	3						
Okla.	2	6	60	68	187	-	0	5	-	-	-	0	351	3	20						
Tex.	11	28	95	339	675	-	0	1	1	-	-	1	8	8	28						
MOUNTAIN	2	12	34	92	150	-	0	1	-	10	-	0	5	4	33						
Ariz.	-	7	21	48	109	-	0	1	-	10	-	0	2	4	25						
Colo.	-	1	19	6	12	-	0	1	-	-	-	0	1	-	1						
Idaho	-	0	2	2	2	-	0	0	-	-	-	0	1	-	2						
Mont.	1	0	2	2	3	-	0	0	-	-	-	0	1	-	-						
Nev.	1	1	9	14	2	-	0	0	-	-	-	0	0	-	-						
N. Mex.	-	1	10	11	15	-	0	0	-	-	-	0	1	-	1						
Utah	-	0	4	8	7	-	0	0	-	-	-	0	1	-	3						
Wyo.	-	0	4	1	-	-	0	0	-	-	-	0	1	-	1						
PACIFIC	4	18	42	303	248	-	0	2	-	-	-	0	2	1	4						
Alaska	1	0	1	1	4	N	0	0	N	N	N	0	0	N	N						
Calif.	3	13	33	234	177	-	0	2	-	-	-	0	1	1	4						
Hawaii	-	0	6	21	10	N	0	0	N	N	N	0	0	N	N						
Oreg.	-	1	10	20	24	-	0	0	-	-	-	0	1	-	-						
Wash.	-	1	19	27	33	-	0	1	-	-	-	0	0	-	-						
Amer. Samoa	-	1	3	-	-	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	-	-	-	-	N	-	-	N	N	N	-	-	N	N						
P.R.	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						
V.I.	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2012 and 2013 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Illnesses with similar clinical presentation that result from Spotted fever group rickettsia infections are reported as Spotted fever rickettsiosis. Rocky Mountain Spotted Fever (RMSF) caused by Rickettsia rickettsii, is the most common and well-known spotted fever.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


