
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending June 2, 2007 (WEEK 22)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2007
Chlamydia† cummulative for 2006
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2007
Coccidioidomycosis cummulative for 2006
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2007
Cryptosporidiosis cummulative for 2006

tab delimited data:
test
UNITED STATES	6,567	19,960	25,263	386,393	422,364	106	152	658	3,364	3,665	31	69	325	1,021	1,140						
E.S. CENTRAL	692	1,395	2,044	26,703	31,883	-	0	0	-	-	1	3	14	48	41						
Ala.	-	367	539	2,079	10,200	N	0	0	N	N	1	0	11	18	14						
Ky.	115	136	691	3,233	3,954	N	0	0	N	N	-	1	3	15	11						
Miss.	118	405	959	9,324	7,253	N	0	0	N	N	-	0	8	8	5						
Tenn.	459	531	699	12,067	10,476	N	0	0	N	N	-	1	5	7	11						
W.S. CENTRAL	124	2,169	3,028	45,380	47,544	-	0	1	-	-	1	5	45	37	61						
Ark.	124	167	337	3,464	3,382	N	0	0	N	N	-	0	3	2	6						
La.	-	321	610	6,599	7,166	-	0	1	-	-	-	1	9	14	12						
Okla.	-	256	472	5,190	4,963	N	0	0	N	N	1	1	9	16	12						
Tex.	-	1,451	1,911	30,127	32,033	N	0	0	N	N	-	2	36	5	31						
MOUNTAIN	241	1,334	2,026	22,811	27,195	78	99	293	2,275	2,571	2	5	40	72	45						
Ariz.	11	463	993	6,508	8,198	78	98	293	2,226	2,495	-	0	5	14	5						
Colo.	95	299	416	4,131	6,605	N	0	0	N	N	2	1	7	23	11						
Idaho	-	43	253	1,263	1,387	N	0	0	N	N	-	0	5	4	4						
Mont.	38	53	144	1,116	911	N	0	0	N	N	-	0	26	4	7						
Nev.	-	167	397	3,439	3,132	-	1	3	18	34	-	0	3	4	3						
N. Mex.	-	176	396	3,843	4,297	-	0	3	7	11	-	1	6	14	9						
Utah	87	97	200	2,017	2,038	-	1	4	24	29	-	0	3	2	6						
Wyo.	10	26	45	494	627	-	0	0	-	2	-	0	11	7	-						
PACIFIC	1,349	3,355	4,362	70,923	72,026	27	53	311	1,071	1,075	-	1	5	28	32						
Alaska	74	88	157	1,813	1,761	N	0	0	N	N	-	0	1	-	1						
Calif.	894	2,654	3,627	55,531	56,057	27	53	311	1,071	1,075	-	0	0	-	-						
Hawaii	-	106	130	2,143	2,427	N	0	0	N	N	-	0	1	-	-						
Oreg.	-	160	394	3,818	4,077	N	0	0	N	N	-	1	5	28	31						
Wash.	381	339	621	7,618	7,704	N	0	0	N	N	-	0	0	-	-						
Amer. Samoa	U	0	21	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	16	24	-	381	-	0	0	-	-	-	0	0	-	-						
P.R.	-	122	234	3,041	2,056	N	0	0	N	N	N	0	0	N	N						
V.I.	U	3	10	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


