S. Dak.	-	0	3	8	-	-	0	1	1	6	-	0	6	4	10						
S. ATLANTIC	9	11	30	407	546	24	23	66	864	1,059	6	8	19	306	298						
Del.	-	0	2	10	5	-	1	4	34	24	-	0	2	8	13						
D.C.	-	0	2	6	3	-	0	2	5	10	-	0	5	16	9						
Fla.	4	4	13	161	220	14	8	19	315	362	3	3	9	128	82						
Ga.	2	1	7	53	104	1	3	7	126	162	1	0	4	14	26						
Md.	-	1	6	45	55	-	3	10	120	114	-	1	5	53	87						
N.C.	-	0	20	67	65	8	0	23	124	128	1	0	5	29	23						
S.C.	-	0	2	15	32	-	2	7	55	121	-	0	1	2	11						
Va.	3	1	11	45	59	1	1	18	41	111	1	1	7	48	33						
W. Va.	-	0	3	5	3	-	0	18	44	27	-	0	3	8	14						
E.S. CENTRAL	-	2	8	91	213	1	6	14	236	274	2	1	9	59	60						
Ala.	-	0	3	12	40	-	2	8	75	62	-	0	2	7	11						
Ky.	-	0	5	29	22	1	1	5	54	54	2	0	4	20	20						
Miss.	-	0	1	5	17	-	0	2	10	44	-	0	1	1	3						
Tenn.	-	1	5	45	134	-	2	8	97	114	-	1	7	31	26						
W.S. CENTRAL	-	4	77	133	362	2	14	315	521	452	-	1	32	43	36						
Ark.	-	0	9	33	16	-	1	4	34	52	-	0	3	3	5						
La.	-	0	4	13	55	-	0	3	16	61	-	0	2	4	1						
Okla.	-	0	2	5	4	1	0	17	31	34	-	0	3	1	7						
Tex.	-	3	73	82	287	1	12	295	440	305	-	0	26	35	23						
MOUNTAIN	2	5	18	192	239	1	4	39	124	423	-	2	7	86	76						
Ariz.	1	2	16	108	123	-	1	23	32	276	-	1	4	32	16						
Colo.	1	1	4	33	33	1	1	5	29	43	-	0	2	16	17						
Idaho	-	0	2	9	20	-	0	2	10	12	-	0	2	9	3						
Mont.	-	0	3	9	7	-	0	7	-	3	-	0	1	5	5						
Nev.	-	0	2	7	18	-	0	4	14	41	-	0	2	3	17						
N. Mex.	-	0	3	12	19	-	0	3	15	15	-	0	1	4	3						
Utah	-	0	2	11	18	-	0	5	24	31	-	0	1	17	11						
Wyo.	-	0	1	3	1	-	0	1	-	2	-	0	0	-	4						
PACIFIC	9	20	163	876	560	6	9	61	412	456	5	1	9	70	54						
Alaska	-	0	0	-	4	1	0	1	5	7	-	0	1	-	-						
Calif.	8	15	162	793	462	5	7	41	317	303	5	1	9	70	52						
Hawaii	-	0	2	9	21	-	0	1	5	6	-	0	1	-	2						
Oreg.	-	0	5	37	38	-	1	5	52	83	N	0	0	N	N						
Wash.	1	1	13	37	35	-	0	18	33	57	-	0	0	-	-						
Amer. Samoa	U	0	0	U	1	U	0	0	U	-	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	2	-	0	0	-	18	-	0	0	-	-						
P.R.	-	0	5	21	57	-	1	8	24	38	-	0	1	1	-						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


