W.S. CENTRAL	-	1	52	6	23	3	64	596	241	1,340	3	7	58	192	132						
Ark.	-	0	2	2	3	3	1	8	35	23	1	0	5	18	7						
La.	-	0	2	-	8	-	2	11	43	57	-	0	2	7	6						
Okla.	-	0	8	4	3	-	6	286	33	316	2	2	14	58	62						
Tex.	-	1	44	22	9	-	48	308	130	944	-	4	43	109	57						
MOUNTAIN	-	5	15	37	72	9	18	47	257	239	10	10	78	346	300						
Ariz.	-	0	4	16	9	2	10	29	143	112	5	4	57	195	128						
Colo.	-	1	6	15	19	2	3	18	41	38	4	3	8	75	101						
Idaho	-	1	7	10	10	-	0	4	5	3	-	0	2	6	1						
Mont.	-	0	2	-	3	-	0	1	2	2	-	0	0	-	-						
Nev.	-	0	3	5	10	-	1	6	17	26	-	0	6	-	-						
N. Mex.	-	0	3	3	7	-	2	9	24	40	-	1	7	27	36						
Utah	-	1	7	9	13	4	1	4	23	18	1	1	6	41	32						
Wyo.	-	0	3	1	1	1	0	1	2	-	-	0	1	2	2						
PACIFIC	5	7	55	67	75	15	38	148	545	694	2	2	9	40	47						
Alaska	-	0	2	-	4	-	0	2	6	9	-	0	0	-	-						
Calif.	2	4	18	47	32	14	32	104	405	611	-	0	0	-	-						
Hawaii	-	0	4	4	3	-	0	4	15	12	2	2	9	40	47						
Oreg.	-	1	47	22	27	1	1	31	62	36	N	0	0	N	N						
Wash.	3	2	32	16	9	-	3	43	57	26	N	0	0	N	N						
Amer. Samoa	U	0	0	U	U	U	0	2	U	3	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	3	-	9	-	0	0	-	-						
P.R.	-	0	1	-	-	-	0	2	2	-	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes E. choli O157:H7; Shiga toxin positive, serogroup non-O157; and Shiga toxin positive, not serogrouped.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


