Ariz.	-	0	2	-	3	-	0	3	4	3	1	0	3	9	9						
Colo.	-	0	1	-	-	-	0	2	4	6	-	0	2	8	10						
Idaho	-	0	2	-	-	-	0	1	-	-	-	0	1	2	1						
Mont.	-	0	1	1	-	-	0	1	1	1	-	0	1	1	-						
Nev.	-	0	1	1	-	-	0	1	-	-	-	0	1	3	3						
N. Mex.	-	0	1	-	-	-	0	1	-	1	-	0	1	1	1						
Utah	-	0	1	-	-	-	0	2	1	7	-	0	2	6	4						
Wyo.	-	0	1	-	-	-	0	0	-	-	-	0	2	1	2						
PACIFIC	3	3	17	42	28	1	4	14	26	50	5	5	11	85	125						
Alaska	-	0	1	2	-	-	0	4	2	4	-	0	1	1	2						
Calif.	3	3	14	35	28	1	2	6	19	39	2	3	9	58	83						
Hawaii	N	0	0	N	N	-	0	2	-	-	-	0	2	2	4						
Oreg.	-	0	2	5	-	-	0	3	4	4	2	0	3	11	18						
Wash.	-	0	3	-	-	-	0	11	1	3	1	0	5	13	18						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	-	-						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	-	-						
Guam	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
P.R.	N	0	0	N	N	-	0	1	1	-	-	0	1	3	2						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Data for meningococcal disease, invasive caused by serogroups A, C, Y, & W-135; serogroup B; other serogroup; and 
unknown serogroup are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


