Ala.	1	0	5	49	30	2	5	74	490	225	N	0	0	N	N						
Ky.	-	1	12	101	76	1	4	15	234	335	-	0	5	38	35						
Miss.	-	0	0	-	8	-	2	9	111	102	-	0	0	-	-						
Tenn.	-	0	4	24	63	1	2	12	173	538	-	3	9	155	145						
W.S. CENTRAL	1	1	52	83	169	-	35	596	1,836	4,236	3	7	58	361	397						
Ark.	1	0	7	40	13	-	2	9	125	62	-	0	5	27	23						
La.	-	0	0	-	22	-	1	25	143	137	-	0	2	9	-						
Okla.	-	0	17	43	38	-	2	286	135	937	-	2	14	100	132						
Tex.	3	2	44	130	96	-	29	308	1,433	3,100	3	4	43	225	242						
MOUNTAIN	-	5	17	316	316	18	25	87	1,499	993	15	11	77	637	661						
Ariz.	-	2	13	129	35	13	12	35	742	547	5	5	57	335	303						
Colo.	-	1	8	102	83	2	3	15	235	170	7	2	8	141	184						
Idaho	-	1	7	83	53	-	0	3	15	19	-	0	2	11	5						
Mont.	-	0	0	-	16	-	0	13	64	5	-	0	0	-	-						
Nev.	-	0	5	25	28	-	1	20	107	64	-	0	0	-	-						
N. Mex.	-	0	1	4	25	-	2	15	168	137	1	1	7	74	95						
Utah	1	1	14	123	66	-	1	6	82	46	2	1	7	72	69						
Wyo.	-	0	3	20	10	3	0	19	86	5	-	0	1	4	5						
PACIFIC	2	4	50	256	490	3	37	148	2,039	2,637	2	2	9	132	128						
Alaska	-	0	0	-	-	-	0	2	9	13	-	0	0	-	-						
Calif.	-	0	18	-	182	-	29	104	1,716	2,278	-	0	0	-	-						
Hawaii	-	0	2	18	13	-	1	4	44	35	2	2	9	132	128						
Oreg.	-	0	1	1	158	-	1	32	120	126	N	0	0	N	N						
Wash.	2	2	32	127	137	3	2	43	150	185	N	0	0	N	N						
Amer. Samoa	U	0	0	U	U	U	0	0	U	7	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	20	-	0	0	-	-						
P.R.	-	0	0	-	2	-	0	2	13	9	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes E. choli O157:H7; Shiga toxin positive, serogroup non-O157; and Shiga toxin positive, not serogrouped.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


