E.S. CENTRAL	1	11	42	63	76	338	588	877	5,160	5,505	2	2	9	27	27						
Ala.	-	6	30	28	37	16	193	313	1,282	2,097	-	0	5	7	6						
Ky.	N	0	0	N	N	27	55	268	398	625	-	0	1	-	2						
Miss.	N	0	0	N	N	79	149	434	1,526	1,033	-	0	1	-	-						
Tenn.	1	4	12	35	39	216	194	239	1,954	1,750	2	1	6	20	19						
W.S. CENTRAL	5	7	21	54	29	390	959	1,477	6,832	8,643	-	1	26	17	19						
Ark.	-	3	13	26	12	79	80	142	763	941	-	0	2	1	2						
La.	-	1	6	7	-	78	179	366	859	1,865	-	0	3	2	1						
Okla.	5	2	11	21	17	233	92	184	1,019	624	-	1	24	14	15						
Tex.	N	0	0	N	N	-	583	925	4,191	5,213	-	0	2	-	1						
MOUNTAIN	17	27	69	205	254	102	279	466	1,720	2,831	7	4	14	64	52						
Ariz.	4	3	11	41	28	41	116	231	477	970	2	2	9	34	24						
Colo.	7	10	26	77	91	-	71	92	456	729	2	1	4	13	16						
Idaho	1	3	12	19	33	-	2	20	25	36	1	0	1	2	2						
Mont.	-	2	11	10	12	-	3	20	20	20	-	0	0	-	-						
Nev.	-	1	8	4	7	51	30	135	363	494	-	0	1	1	-						
N. Mex.	-	1	6	10	12	3	31	65	239	358	-	0	2	5	7						
Utah	5	7	25	41	66	5	17	26	128	183	2	0	4	9	3						
Wyo.	-	0	4	3	5	2	2	5	12	41	-	0	1	-	-						
PACIFIC	23	59	132	481	538	485	786	971	7,162	7,970	-	2	7	19	18						
Alaska	1	1	17	13	4	7	10	27	88	96	-	0	2	4	2						
Calif.	20	43	71	365	420	391	650	833	6,079	6,607	-	0	5	-	4						
Hawaii	-	1	4	11	12	1	15	30	92	198	-	0	1	-	3						
Oreg.	-	8	14	62	77	23	26	46	207	291	-	1	5	15	8						
Wash.	2	7	55	30	25	63	77	131	696	778	-	0	1	-	1						
Amer. Samoa	U	0	0	U	U	U	0	2	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	1	5	19	17	11	12	5	16	76	77	-	0	2	-	-						
V.I.	U	0	0	U	U	U	0	4	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Data for H. influenzae (age <5 yrs serotype b, nonserotype b, and unknown serotype) are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


