
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending October 27, 2007 (WEEK 43)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2007
Chlamydia† cummulative for 2006
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2007
Coccidioidomycosis cummulative for 2006
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2007
Cryptosporidiosis cummulative for 2006

tab delimited data:
test
UNITED STATES	9,474	20,471	25,327	838,319	847,822	128	142	658	6,070	6,551	128	82	958	8,850	4,785						
Okla.	210	264	467	10,932	10,157	N	0	0	N	N	5	1	11	108	35						
Tex.	-	1,469	1,952	62,577	64,074	N	0	0	N	N	-	2	29	119	212						
MOUNTAIN	59	1,233	1,738	47,011	57,266	102	91	293	3,907	4,505	30	6	572	2,695	349						
Ariz.	59	454	897	16,224	18,800	101	88	293	3,782	4,382	-	0	6	40	25						
Colo.	-	216	358	7,581	13,583	N	0	0	N	N	-	1	25	140	63						
Idaho	-	56	253	2,883	2,386	N	0	0	N	N	9	0	71	395	31						
Mont.	-	47	73	1,489	2,136	N	0	0	N	N	2	1	7	58	127						
Nev.	-	176	293	7,279	6,952	-	1	5	50	56	-	0	3	18	10						
N. Mex.	-	147	394	6,354	8,106	-	0	2	17	18	-	1	8	93	37						
Utah	-	102	209	4,245	4,096	1	1	7	55	47	19	0	498	1,901	15						
Wyo.	-	23	38	956	1,207	-	0	1	3	2	-	0	8	50	41						
PACIFIC	1,960	3,355	4,362	137,526	143,407	26	44	311	2,125	2,002	-	1	19	120	75						
Alaska	82	87	157	3,556	3,626	N	0	0	N	N	-	0	2	3	4						
Calif.	1,610	2,649	3,627	111,108	112,673	26	44	311	2,125	2,002	-	0	0	-	-						
Hawaii	-	104	133	4,351	4,752	N	0	0	N	N	-	0	4	6	4						
Oreg.	181	158	394	7,116	7,773	N	0	0	N	N	-	1	15	111	67						
Wash.	87	309	621	11,395	14,583	N	0	0	N	N	-	0	0	-	-						
Amer. Samoa	U	0	32	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	3	207	390	741	-	0	0	-	-	-	0	0	-	-						
P.R.	89	125	544	6,258	4,147	N	0	0	N	N	N	0	0	N	N						
V.I.	U	3	7	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


