Kans.	-	0	1	4	-	-	0	0	-	-	-	0	3	7	9						
Minn.	-	0	123	-	-	-	0	15	-	-	-	0	5	21	19						
Mo.	-	1	6	30	17	-	0	2	3	1	-	3	9	21	43						
Nebr.	-	0	1	2	-	-	0	0	-	-	-	0	2	-	2						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	1	-	-						
S. Dak.	-	0	3	4	-	-	0	1	2	-	-	0	3	-	-						
S. ATLANTIC	10	21	54	442	578	2	3	8	66	50	13	41	136	446	610						
Del.	-	0	1	3	-	-	0	1	1	-	-	0	3	3	9						
D.C.	-	0	2	4	17	-	0	0	-	2	1	2	11	49	38						
Fla.	5	11	29	254	268	2	2	8	60	47	-	13	23	68	228						
Ga.	-	6	17	157	254	-	0	1	-	1	-	6	105	20	54						
Md.	-	0	1	1	-	-	0	0	-	-	4	5	15	102	108						
N.C.	-	0	0	-	-	-	0	0	-	-	4	5	23	107	100						
S.C.	-	0	0	-	-	-	0	0	-	-	-	1	5	29	25						
Va.	N	0	0	N	N	-	0	0	-	-	4	4	17	66	47						
W. Va.	5	1	17	23	39	-	0	1	5	-	-	0	2	2	1						
E.S. CENTRAL	1	2	7	56	83	-	0	3	10	16	8	14	29	243	195						
Ala.	N	0	0	N	N	-	0	0	-	-	2	5	17	82	90						
Ky.	-	0	2	12	21	-	0	1	1	3	-	1	7	29	28						
Miss.	-	0	0	-	-	-	0	0	-	-	-	1	8	33	20						
Tenn.	1	2	7	44	62	-	0	3	9	13	6	6	12	99	57						
W.S. CENTRAL	-	1	7	50	9	-	0	2	5	3	24	29	56	485	446						
Ark.	-	0	3	1	4	-	0	0	-	2	2	1	7	37	28						
La.	-	1	2	17	5	-	0	1	2	1	5	6	30	101	62						
Okla.	-	0	6	32	-	-	0	2	3	-	-	1	5	27	23						
Tex.	-	0	0	-	-	-	0	0	-	-	17	21	31	320	333						
MOUNTAIN	-	1	5	24	48	-	0	5	6	21	-	8	27	83	142						
Ariz.	-	0	0	-	-	-	0	0	-	-	-	3	16	29	59						
Colo.	-	0	0	-	-	-	0	0	-	-	-	1	5	5	24						
Idaho	N	0	0	N	N	-	0	0	-	-	-	0	1	1	2						
Mont.	-	0	0	-	-	-	0	0	-	-	-	0	1	1	1						
Nev.	-	0	3	13	12	-	0	2	3	-	-	1	12	19	32						
N. Mex.	-	0	0	-	-	-	0	0	-	-	-	1	5	24	21						
Utah	-	0	5	8	21	-	0	4	2	15	-	0	2	3	3						
Wyo.	-	0	3	3	15	-	0	2	1	6	-	0	1	1	-						
PACIFIC	-	0	0	-	-	-	0	0	-	-	3	37	54	509	673						
Alaska	-	0	0	-	-	-	0	0	-	-	-	0	2	4	5						
Calif.	N	0	0	N	N	-	0	0	-	-	2	34	51	457	585						
Hawaii	-	0	0	-	-	-	0	0	-	-	-	0	1	1	9						
Oreg.	N	0	0	N	N	-	0	0	-	-	-	0	6	5	5						
Wash.	N	0	0	N	N	-	0	0	-	-	1	2	11	42	69						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	N	-	-	N	N	-	-	-	-	-	-	-	-	-	-						
P.R.	N	0	0	N	N	-	0	0	-	-	9	2	11	42	53						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes cases of invasive pneumococcal disease caused by drug-resistant Streptococcus pneumoniae (DRSP) 
(NNDSS event code 11720).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


