Ind.	N	0	0	N	N	122	162	243	7,358	6,873	6	1	11	72	55						
Mich.	-	12	25	554	695	-	262	5,880	12,215	9,469	-	0	3	19	22						
Ohio	15	16	32	706	691	17	313	648	12,123	17,717	3	2	6	73	97						
Wis.	-	10	40	462	847	50	136	172	5,721	4,927	-	0	4	27	40						
W.N. CENTRAL	20	29	260	1,531	1,959	196	367	436	15,775	15,912	1	2	15	133	95						
Iowa	2	5	15	247	244	35	35	62	1,545	1,363	-	0	1	1	-						
Kans.	3	3	11	171	183	36	43	124	1,703	2,192	-	0	3	14	13						
Minn.	2	1	238	481	853	3	62	105	2,455	2,951	-	0	9	71	38						
Mo.	9	9	32	452	449	114	190	251	8,547	8,030	-	1	6	32	30						
Nebr.	2	2	9	100	110	-	23	56	1,101	985	1	0	2	8	12						
N. Dak.	2	0	7	17	14	2	3	7	101	92	-	0	3	7	2						
S. Dak.	-	1	7	63	106	6	6	15	323	299	-	0	0	-	-						
S. ATLANTIC	48	49	106	2,214	2,358	1,270	1,573	2,334	70,061	65,883	9	10	26	452	450						
Del.	-	1	4	35	49	35	27	44	1,263	752	-	0	1	1	-						
D.C.	-	1	5	55	47	44	35	61	1,443	1,789	2	0	1	7	8						
Fla.	24	19	44	950	833	308	445	552	19,549	16,905	5	3	9	146	113						
Ga.	18	10	44	481	633	-	309	1,014	13,372	12,542	2	2	12	85	95						
Md.	4	3	11	179	182	97	127	186	5,514	5,915	-	1	5	59	63						
N.C.	N	0	0	N	N	540	298	766	14,925	12,997	-	0	9	49	69						
S.C.	2	1	7	89	97	164	138	704	7,497	7,242	-	0	3	29	32						
Va.	-	9	50	399	476	82	134	288	5,695	7,140	-	1	8	57	45						
W. Va.	-	0	6	26	41	-	18	42	803	601	-	0	4	19	25						
E.S. CENTRAL	5	8	41	427	363	365	562	866	25,073	23,751	1	2	7	89	103						
Ala.	1	5	29	232	170	48	184	310	8,086	7,770	-	0	5	21	17						
Ky.	N	0	0	N	N	90	55	132	2,480	2,624	-	0	1	4	12						
Miss.	-	0	0	-	-	-	147	436	6,197	6,031	-	0	1	3	-						
Tenn.	4	4	12	195	193	227	193	237	8,310	7,326	1	1	4	61	74						
W.S. CENTRAL	6	6	31	258	288	592	921	1,430	40,711	38,209	-	1	15	60	99						
Ark.	4	2	8	116	75	97	81	142	3,642	3,862	-	0	2	7	7						
La.	-	0	5	28	57	31	160	354	7,195	7,958	-	0	3	10	33						
Okla.	2	2	24	114	156	148	79	764	3,921	3,928	-	1	14	41	52						
Tex.	N	0	0	N	N	316	568	915	25,953	22,461	-	0	2	2	7						
MOUNTAIN	32	30	66	1,418	1,327	114	220	552	9,739	11,393	-	4	8	166	193						
Ariz.	3	3	36	137	128	80	93	201	4,029	4,130	-	1	7	77	95						
Colo.	12	9	33	472	462	10	42	90	1,814	2,717	-	1	4	43	39						
Idaho	2	3	12	157	136	-	3	15	139	95	-	0	1	4	5						
Mont.	-	2	11	90	63	2	3	20	166	132	-	0	0	-	-						
Nev.	1	2	8	84	97	-	25	194	1,288	2,351	-	0	1	1	14						
N. Mex.	-	1	6	56	80	-	31	65	1,477	1,308	-	0	4	22	23						
Utah	13	7	19	390	338	22	17	25	724	594	-	0	4	16	9						
Wyo.	1	1	4	32	23	-	2	6	102	66	-	0	1	3	8						
PACIFIC	71	57	202	2,565	2,856	364	796	963	33,710	34,747	-	2	15	95	126						
Alaska	-	1	17	90	97	-	11	24	478	501	-	0	2	9	26						
Calif.	63	41	105	1,809	2,030	273	653	830	27,760	28,924	-	0	9	22	52						
Hawaii	-	1	3	39	57	-	18	29	759	870	-	0	1	15	8						
Oreg.	-	7	14	322	366	39	28	49	1,144	1,312	-	1	6	47	40						
Wash.	8	6	90	305	306	52	75	142	3,569	3,140	-	0	4	2	-						
Amer. Samoa	U	0	0	U	U	U	0	2	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	11	-	2	15	-	79	-	0	1	-	12						
P.R.	-	1	12	68	234	-	4	16	188	309	-	0	1	1	4						
V.I.	-	0	0	-	-	-	0	5	30	45	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


