
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending January 21, 2006 (WEEK 03)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2006
Chlamydia† cummulative for 2005
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2006
Coccidioidomycosis cummulative for 2005
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2006
Cryptosporidiosis cummulative for 2005

tab delimited data:
test
UNITED STATES	9,379	18,509	20,410	29,524	47,531	17	88	305	133	201	12	68	865	61	87						
N.C.	317	510	1,741	1,395	1,798	N	0	0	N	N	-	1	10	7	4						
S.C.	212	342	1,418	1,099	695	-	0	0	-	-	-	0	3	-	-						
Va.	426	376	700	465	1,612	-	0	0	-	-	-	1	8	-	-						
W. Va.	46	46	214	316	121	N	0	0	N	N	-	0	3	-	-						
E.S. CENTRAL	640	1,356	2,189	1,845	3,155	-	0	0	-	-	-	3	20	1	6						
Ala.	-	310	1,048	-	874	-	0	0	-	-	-	0	3	1	3						
Ky.	226	157	408	632	559	N	0	0	N	N	-	1	19	-	1						
Miss.	-	395	1,077	-	591	-	0	0	-	-	-	0	1	-	1						
Tenn.	414	459	703	1,213	1,131	N	0	0	N	N	-	0	4	-	1						
W.S. CENTRAL	863	1,980	2,942	2,934	6,714	-	0	1	-	-	-	2	30	4	-						
Ark.	122	171	341	347	451	-	0	0	-	-	-	0	1	-	-						
La.	38	276	760	99	992	-	0	1	-	-	-	0	21	-	-						
Okla.	193	207	1,372	508	868	N	0	0	N	N	-	0	10	1	-						
Tex.	510	1,339	2,255	1,980	4,403	N	0	0	N	N	-	1	8	3	-						
MOUNTAIN	355	1,077	1,543	1,302	3,096	-	66	204	-	90	1	2	8	3	3						
Ariz.	279	331	572	895	1,129	-	64	204	-	85	-	0	1	-	1						
Colo.	63	259	376	284	756	N	0	0	N	N	1	1	3	1	1						
Idaho	-	35	236	-	89	N	0	0	N	N	-	0	2	-	-						
Mont.	-	42	103	-	122	N	0	0	N	N	-	0	3	1	-						
Nev.	-	138	459	-	407	-	1	3	-	5	-	0	2	-	-						
N. Mex.	-	116	281	-	357	-	0	2	-	-	-	0	2	-	1						
Utah	13	85	130	92	182	-	0	3	-	-	-	0	3	1	-						
Wyo.	-	22	43	31	54	-	0	2	-	-	-	0	2	-	-						
PACIFIC	1,641	3,177	3,942	5,726	8,307	16	28	216	131	111	-	6	29	-	16						
Alaska	18	77	120	30	133	-	0	0	-	-	-	0	2	-	-						
Calif.	1,226	2,443	3,153	4,471	6,511	16	28	216	131	111	-	3	10	-	14						
Hawaii	1	105	132	108	307	-	0	0	-	-	-	0	1	-	-						
Oreg.	178	166	315	399	380	-	0	0	-	-	-	1	20	-	2						
Wash.	218	360	501	718	976	N	0	0	N	N	-	0	7	-	-						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	72	141	71	125	N	0	0	N	N	N	0	0	N	N						
V.I.	-	5	14	-	26	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


