Ohio	18	19	57	719	488	5	0	7	27	29	-	0	3	9	19						
Wis.	2	3	10	81	74	N	0	0	N	N	-	0	0	-	-						
W.N. CENTRAL	6	33	872	1,119	438	5	5	17	163	175	5	4	17	148	299						
Iowa	-	6	21	116	66	-	0	5	9	14	-	0	2	3	6						
Kans.	-	4	12	118	35	-	1	6	55	44	-	0	1	1	-						
Minn.	-	0	808	165	130	1	0	11	33	33	1	0	0	1	-						
Mo.	6	18	51	597	142	4	1	8	35	28	4	4	17	136	278						
Nebr.	-	4	32	93	45	-	0	2	-	25	-	0	2	7	12						
N. Dak.	-	0	24	16	1	-	0	9	4	17	-	0	1	-	-						
S. Dak.	-	0	10	14	19	-	0	4	27	14	-	0	0	-	3						
S. ATLANTIC	20	28	71	986	498	4	25	111	956	1,106	2	14	54	341	370						
Del.	-	0	3	8	7	-	0	0	-	-	-	0	3	7	23						
D.C.	-	0	2	-	2	-	0	0	-	-	-	0	0	-	6						
Fla.	13	8	32	339	145	-	0	95	109	138	1	0	2	5	8						
Ga.	-	3	11	106	57	-	2	71	225	249	-	1	6	31	55						
Md.	1	3	10	69	62	-	6	13	209	282	-	1	7	30	51						
N.C.	5	0	65	204	77	N	2	4	N	N	-	9	36	212	126						
S.C.	1	4	17	145	68	-	0	0	-	-	-	0	9	14	18						
Va.	-	4	24	99	74	-	11	24	338	376	1	2	9	39	77						
W. Va.	-	0	5	16	6	4	2	6	75	61	-	0	1	3	6						
E.S. CENTRAL	5	14	33	482	189	1	2	7	68	114	2	4	19	153	195						
Ala.	-	3	19	189	25	-	0	0	-	-	1	1	6	35	47						
Ky.	-	6	15	145	45	1	1	4	34	28	-	0	1	1	1						
Miss.	-	1	4	31	73	-	0	2	-	2	-	0	1	5	7						
Tenn.	5	3	14	117	46	-	1	6	34	84	1	3	15	112	140						
W.S. CENTRAL	9	56	389	1,515	744	-	0	7	31	67	2	2	161	100	160						
Ark.	1	4	38	139	51	-	0	5	23	40	-	0	61	44	30						
La.	-	2	7	71	50	-	0	0	-	-	-	0	2	2	3						
Okla.	3	0	45	21	19	-	0	6	7	25	2	0	98	43	100						
Tex.	5	43	304	1,284	624	-	0	1	1	2	-	0	6	11	27						
MOUNTAIN	12	17	31	527	534	-	2	9	56	48	1	1	3	18	24						
Ariz.	5	3	8	121	145	N	0	0	N	N	1	0	2	4	8						
Colo.	7	5	12	182	95	-	0	0	-	-	-	0	0	-	1						
Idaho	-	1	5	47	22	-	0	2	-	6	-	0	0	-	1						
Mont.	-	0	4	12	67	-	0	4	16	5	-	0	2	8	3						
Nev.	-	0	3	8	21	-	0	5	3	3	-	0	2	1	-						
N. Mex.	-	1	10	36	30	-	0	2	16	21	-	0	1	1	2						
Utah	-	4	19	113	144	-	0	6	4	3	-	0	1	1	3						
Wyo.	-	0	5	8	10	-	0	4	17	10	-	0	2	3	6						
PACIFIC	9	22	98	534	707	8	4	13	153	122	-	0	1	2	2						
Alaska	-	4	21	56	80	-	0	4	19	12	N	0	0	N	N						
Calif.	-	6	19	128	330	8	4	12	131	104	-	0	1	2	-						
Hawaii	-	0	3	19	7	-	0	0	-	-	N	0	0	N	N						
Oreg.	2	4	14	156	106	-	0	2	3	6	-	0	1	-	2						
Wash.	7	6	76	175	184	-	0	0	-	-	-	0	0	-	-						
Amer. Samoa	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	N	0	0	N	N						
P.R.	-	0	1	1	-	-	1	3	24	39	N	0	0	N	N						
V.I.	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2008 and 2009 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


