Ark.	-	1	20	1	14	-	0	6	2	7	-	0	14	1	-						
La.	-	1	7	7	1	-	0	0	-	-	-	0	1	-	2						
Okla.	-	0	29	6	1	-	0	10	2	-	-	0	26	-	-						
Tex.	4	27	205	104	44	-	0	1	-	1	-	1	6	-	1						
MOUNTAIN	5	14	34	76	158	-	2	9	15	7	-	1	3	1	1						
Ariz.	3	3	10	14	43	N	0	0	N	N	-	0	2	-	-						
Colo.	-	3	13	34	40	-	0	0	-	-	-	0	1	-	-						
Idaho	2	1	5	12	3	-	0	0	-	-	-	0	1	-	-						
Mont.	-	0	11	3	15	-	0	3	4	-	-	0	1	-	-						
Nev.	-	0	7	5	1	-	0	4	-	-	-	0	2	-	-						
N. Mex.	-	1	8	7	4	-	0	3	5	6	-	0	1	-	1						
Utah	-	3	17	1	49	-	0	6	-	-	-	0	1	1	-						
Wyo.	-	0	2	-	3	-	0	4	6	1	-	0	2	-	-						
PACIFIC	6	25	81	66	81	-	4	13	17	15	-	0	1	-	-						
Alaska	2	3	21	15	19	-	0	2	3	8	N	0	0	N	N						
Calif.	-	8	23	-	26	-	3	12	14	7	-	0	1	-	-						
Hawaii	-	0	3	5	2	-	0	0	-	-	N	0	0	N	N						
Oreg.	-	3	15	30	21	-	0	2	-	-	-	0	1	-	-						
Wash.	4	6	77	16	13	-	0	0	-	-	-	0	0	-	-						
Amer. Samoa	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	N	0	0	N	N						
P.R.	-	0	0	-	-	2	1	5	8	7	N	0	0	N	N						
V.I.	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2008 and 2009 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


