
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending February 26, 2011 (WEEK 08)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2011
Shigellosis cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2010

tab delimited data:
test
UNITED STATES	122	279	447	1,084	1,998	-	3	10	8	6	1	27	91	31	40						
Wis.	-	3	21	-	41	-	0	0	-	-	-	0	1	-	-						
W.N. CENTRAL	3	25	81	67	417	-	0	4	-	-	-	4	21	2	3						
Iowa	-	1	4	4	9	-	0	0	-	-	-	0	1	-	-						
Kans.	1	5	13	14	23	-	0	1	-	-	-	0	0	-	-						
Minn.	-	0	3	-	7	-	0	0	-	-	-	0	0	-	-						
Mo.	1	17	66	46	373	-	0	4	-	-	-	4	20	2	3						
Nebr.	1	1	10	2	3	-	0	1	-	-	-	0	1	-	-						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	1	-	-						
S. Dak.	-	0	2	1	2	-	0	0	-	-	-	0	0	-	-						
S. ATLANTIC	64	55	122	405	225	-	1	7	4	3	1	8	60	15	30						
Del.	-	0	3	-	20	-	0	1	-	-	-	0	3	-	-						
D.C.	-	0	4	2	3	-	0	1	-	-	-	0	0	-	-						
Fla.	55	25	53	266	79	-	0	1	1	-	1	0	2	3	-						
Ga.	5	16	26	71	66	-	0	6	1	2	-	0	0	-	-						
Md.	2	2	8	14	11	-	0	1	1	-	-	0	5	1	1						
N.C.	-	3	36	34	19	-	0	3	1	1	-	2	48	7	26						
S.C.	1	1	5	6	14	-	0	1	-	-	-	0	3	1	2						
Va.	1	3	9	12	13	-	0	2	-	-	-	2	12	3	1						
W. Va.	-	0	66	-	-	-	0	0	-	-	-	0	0	-	-						
E.S. CENTRAL	4	14	40	59	63	-	0	3	-	1	-	5	29	3	3						
Ala.	3	5	14	31	11	-	0	1	-	-	-	1	8	2	1						
Ky.	-	2	28	5	26	-	0	2	-	-	-	0	0	-	-						
Miss.	1	1	4	7	2	-	0	0	-	-	-	0	3	-	-						
Tenn.	-	5	14	16	24	-	0	2	-	1	-	4	20	1	2						
W.S. CENTRAL	24	53	126	160	218	-	0	3	-	1	-	1	30	-	1						
Ark.	-	1	6	4	8	-	0	2	-	-	-	0	19	-	-						
La.	-	6	13	12	21	-	0	0	-	-	-	0	1	-	-						
Okla.	2	4	13	11	32	-	0	3	-	-	-	0	11	-	-						
Tex.	22	43	109	133	157	-	0	1	-	1	-	0	3	-	1						
MOUNTAIN	5	15	32	81	91	-	0	5	4	-	-	0	3	7	1						
Ariz.	-	8	19	33	54	-	0	5	4	-	-	0	3	7	-						
Colo.	2	2	8	20	16	-	0	1	-	-	-	0	1	-	-						
Idaho	-	0	3	3	2	-	0	0	-	-	-	0	1	-	-						
Mont.	2	0	3	7	2	-	0	1	-	-	-	0	1	-	-						
Nev.	-	0	6	1	3	-	0	0	-	-	-	0	0	-	-						
N. Mex.	1	3	10	15	11	-	0	0	-	-	-	0	0	-	1						
Utah	-	1	4	2	3	-	0	0	-	-	-	0	1	-	-						
Wyo.	-	0	0	-	-	-	0	0	-	-	-	0	1	-	-						
PACIFIC	14	22	72	158	139	-	0	2	-	1	-	0	0	-	-						
Alaska	-	0	1	1	-	N	0	0	N	N	N	0	0	N	N						
Calif.	12	19	58	131	123	-	0	2	-	1	-	0	0	-	-						
Hawaii	-	1	4	12	6	N	0	0	N	N	N	0	0	N	N						
Oreg.	1	1	4	8	7	-	0	1	-	-	-	0	0	-	-						
Wash.	1	2	17	6	3	-	0	0	-	-	-	0	0	-	-						
Amer. Samoa	-	1	1	1	-	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	1	-	-	N	0	0	N	N	N	0	0	N	N						
P.R.	-	0	1	-	-	N	0	0	N	N	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2010 and 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Illnesses with similar clinical presentation that result from Spotted fever group rickettsia infections are reported as Spotted fever rickettsiosis. Rocky Mountain Spotted Fever (RMSF) caused by Rickettsia rickettsii, is the most common and well-known spotted fever.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


