PACIFIC	-	0	0	-	-	3	32	45	420	623	-	0	0	-	-						
Alaska	-	0	0	-	-	-	0	4	5	4	-	0	0	-	-						
Calif.	N	0	0	N	N	2	30	42	332	555	-	0	0	-	-						
Hawaii	-	0	0	-	-	-	0	2	7	1	N	0	0	N	N						
Oreg.	N	0	0	N	N	-	0	6	5	10	N	0	0	N	N						
Wash.	N	0	0	N	N	1	2	11	71	53	N	0	0	N	N						
Amer. Samoa	-	0	0	-	-	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	-	0	0	-	-	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	26						
P.R.	N	0	0	N	N	-	4	16	53	45	1	6	27	96	305						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


