N. Dak.	-	0	1	2	2	-	0	30	51	30	-	0	5	15	16						
S. Dak.	-	0	1	-	5	-	0	5	28	58	-	0	0	-	53						
S. ATLANTIC	1	2	7	132	165	20	30	78	1,670	1,632	-	21	70	1,060	2,103						
Del.	-	0	1	2	2	-	0	4	15	13	-	0	0	-	-						
D.C.	-	0	0	-	-	-	0	2	12	7	-	0	0	-	-						
Fla.	1	1	5	60	52	8	6	28	330	497	-	0	57	71	161						
Ga.	-	0	2	13	31	2	4	18	235	223	-	0	4	-	405						
Md.	-	0	1	9	12	1	3	8	136	148	-	6	14	351	384						
N.C.	-	0	2	15	31	-	0	32	132	220	-	0	4	-	468						
S.C.	-	0	1	12	11	-	5	19	348	262	-	0	0	-	-						
Va.	-	0	2	19	18	9	5	33	337	222	-	11	25	561	566						
W. Va.	-	0	2	2	8	-	1	21	125	40	-	1	7	77	119						
E.S. CENTRAL	-	1	3	42	37	1	15	34	774	803	-	3	7	141	138						
Ala.	-	0	1	8	12	-	4	8	197	305	-	1	4	49	-						
Ky.	-	0	2	17	6	-	5	14	273	226	-	0	4	21	46						
Miss.	-	0	1	5	4	-	1	8	77	75	-	0	1	1	4						
Tenn.	-	0	2	12	15	1	4	11	227	197	-	1	4	70	88						
W.S. CENTRAL	-	1	9	84	96	8	55	753	2,923	3,993	-	0	30	69	925						
Ark.	-	0	1	6	9	-	3	29	183	369	-	0	7	28	47						
La.	-	0	4	15	18	-	1	3	41	149	-	0	0	-	-						
Okla.	-	0	7	16	16	-	0	41	91	117	-	0	30	41	48						
Tex.	-	1	7	47	53	8	49	681	2,608	3,358	-	0	7	-	830						
MOUNTAIN	1	1	6	56	68	36	27	121	1,796	1,019	-	1	8	80	113						
Ariz.	-	0	2	14	15	1	8	16	419	277	-	0	5	-	5						
Colo.	1	0	4	22	24	34	5	108	663	231	-	0	0	-	-						
Idaho	-	0	1	5	7	1	3	15	186	99	-	0	2	11	8						
Mont.	-	0	1	2	5	-	1	16	116	61	-	0	3	17	25						
Nev.	-	0	1	8	6	-	0	7	33	24	-	0	2	8	6						
N. Mex.	-	0	1	3	3	-	2	11	132	85	-	0	2	13	26						
Utah	-	0	1	1	3	-	4	13	237	220	-	0	2	10	13						
Wyo.	-	0	1	1	5	-	0	2	10	22	-	0	4	21	30						
PACIFIC	2	3	16	162	210	16	62	222	3,975	1,517	1	2	12	130	252						
Alaska	-	0	1	2	6	-	0	6	43	59	-	0	2	12	15						
Calif.	2	2	13	109	131	9	34	194	3,080	869	1	1	12	104	226						
Hawaii	-	0	1	1	5	-	0	6	46	46	-	0	0	-	-						
Oreg.	-	1	2	32	43	-	6	16	326	252	-	0	2	14	11						
Wash.	-	0	4	18	25	7	6	38	480	291	-	0	0	-	-						
Amer. Samoa	-	0	0	-	-	-	0	0	-	-	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	2	-	0	0	-	-						
P.R.	-	0	0	-	1	-	0	1	3	1	-	1	3	41	41						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting year 2010 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Data for meningococcal disease, invasive caused by serogroups A, C, Y, & W-135; serogroup B; other serogroup; and 
unknown serogroup are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


