W. Va.	22	25	52	607	878	-	0	1	-	-	-	0	0	-	-						
E.S. CENTRAL	-	6	43	246	50	-	0	15	-	3	-	0	16	-	-						
Ala.	-	6	43	244	50	-	0	2	-	-	-	0	0	-	-						
Ky.	N	0	0	N	N	-	0	2	-	-	-	0	1	-	-						
Miss.	-	0	2	2	-	-	0	10	-	3	-	0	16	-	-						
Tenn.	N	0	0	N	N	-	0	4	-	-	-	0	2	-	-						
W.S. CENTRAL	1	200	979	5,749	6,340	-	0	58	-	4	-	0	26	-	2						
Ark.	1	9	105	178	422	-	0	4	-	-	-	0	2	-	-						
La.	-	1	11	46	46	-	0	13	-	-	-	0	9	-	1						
Okla.	-	0	0	-	-	-	0	6	-	-	-	0	4	-	-						
Tex.	-	172	873	5,525	5,872	-	0	38	-	4	-	0	16	-	1						
MOUNTAIN	37	56	129	1,558	1,667	-	0	61	-	2	-	0	228	-	2						
Ariz.	-	0	0	-	-	-	0	9	-	-	-	0	15	-	-						
Colo.	28	22	62	612	863	-	0	10	-	2	-	0	51	-	1						
Idaho	N	0	0	N	N	-	0	30	-	-	-	0	157	-	1						
Mont.	-	0	26	194	N	-	0	3	-	-	-	0	8	-	-						
Nev.	-	0	3	1	8	-	0	9	-	-	-	0	16	-	-						
N. Mex.	-	4	35	216	283	-	0	1	-	-	-	0	1	-	-						
Utah	9	17	73	522	491	-	0	8	-	-	-	0	17	-	-						
Wyo.	-	0	11	13	22	-	0	7	-	-	-	0	10	-	-						
PACIFIC	-	0	9	22	-	-	0	15	-	-	-	0	51	-	-						
Alaska	-	0	9	22	N	-	0	0	-	-	-	0	0	-	-						
Calif.	-	0	0	-	N	-	0	15	-	-	-	0	37	-	-						
Hawaii	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
Oreg.	N	0	0	N	N	-	0	2	-	-	-	0	14	-	-						
Wash.	N	0	0	N	N	-	0	0	-	-	-	0	2	-	-						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
P.R.	1	12	26	305	247	-	0	0	-	-	-	0	0	-	-						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Updated weekly from reports to the Division of Vector-Borne Infectious Diseases, National Center for Zoonotic, 
Vector-Borne, and Enteric Diseases (ArboNet Surveillance). Data for California serogroup, eastern equine, 
Powassan, St. Louis, and western equine diseases are available in Table I.

§ Not notifiable in all states.  Data from states where the condition is not notifiable are excluded from this table, 
except starting in 2007 for the Arboviral diseases and influenza-associated pediatric mortality, and in 2003 for 
SARS-CoV.  Reporting exceptions are available at http://wwwn.cdc.gov/nndss/document/SRCA_FINAL_REPORT_2006-2010.xlsx.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


