Mo.	2	1	7	8	11	5	22	45	99	72	1	1	6	9	15						
Nebr.	-	0	4	1	6	1	1	9	12	18	1	0	4	5	6						
N. Dak.	-	0	2	-	-	-	0	2	1	1	2	0	3	3	2						
S. Dak.	-	0	5	-	2	-	1	17	11	6	-	0	2	-	4						
S. ATLANTIC	-	7	39	11	34	32	45	117	373	234	24	19	37	227	182						
Del.	-	0	2	-	-	-	0	2	-	1	-	0	2	1	-						
D.C.	-	0	1	-	-	-	0	2	3	1	-	0	2	4	2						
Fla.	-	1	31	10	11	20	23	66	173	108	4	5	12	58	59						
Ga.	-	0	6	-	6	11	12	34	122	61	7	3	9	59	37						
Md.	-	1	5	-	5	1	2	8	22	11	5	4	9	44	47						
N.C.	-	0	11	9	9	-	2	22	39	26	7	1	13	28	19						
S.C.	-	0	2	-	-	-	2	6	14	14	1	1	3	14	9						
Va.	-	2	9	-	3	-	2	9	-	12	-	2	11	13	7						
W. Va.	-	0	1	-	-	-	0	1	-	-	-	0	5	6	2						
E.S. CENTRAL	-	3	12	4	9	9	19	54	83	169	1	3	11	31	34						
Ala.	-	0	3	-	3	6	3	20	19	31	N	0	0	N	N						
Ky.	-	1	9	4	-	-	6	31	39	8	-	1	3	7	8						
Miss.	-	0	2	-	-	-	2	7	15	13	-	0	0	-	-						
Tenn.	2	1	3	7	6	3	4	47	10	117	1	3	8	24	26						
W.S. CENTRAL	-	2	9	-	7	3	61	122	120	323	4	6	18	58	41						
Ark.	-	0	2	-	1	2	1	3	8	12	-	0	2	1	6						
La.	-	0	2	-	3	-	2	11	13	30	-	0	2	4	3						
Okla.	-	0	3	-	1	1	10	41	20	66	4	2	13	39	20						
Tex.	-	1	4	-	2	-	45	106	79	215	-	3	15	14	12						
MOUNTAIN	-	6	15	7	22	8	16	53	93	99	8	12	36	115	153						
Ariz.	-	0	4	-	2	2	9	29	42	44	1	4	16	38	71						
Colo.	-	1	6	7	4	5	3	18	18	13	3	4	17	45	48						
Idaho	-	1	8	-	5	-	0	4	3	-	1	0	2	1	1						
Mont.	-	0	2	-	1	-	0	1	-	-	-	0	0	-	-						
Nev.	-	0	4	-	2	-	1	6	9	18	-	0	6	-	-						
N. Mex.	-	0	3	2	2	-	2	9	9	16	1	1	6	11	19						
Utah	-	1	7	1	5	1	1	4	11	8	1	2	6	18	13						
Wyo.	-	0	3	-	1	-	0	1	1	-	1	0	1	2	1						
PACIFIC	2	6	52	21	10	17	40	136	247	328	-	2	8	14	22						
Alaska	-	0	3	-	2	-	0	3	-	5	-	0	0	-	-						
Calif.	-	1	6	16	2	15	34	97	182	294	-	0	0	-	-						
Hawaii	-	0	4	-	1	-	1	4	10	5	-	2	8	14	22						
Oreg.	1	1	47	8	-	-	2	28	40	15	N	0	0	N	N						
Wash.	2	1	40	5	5	2	2	38	15	9	N	0	0	N	N						
Amer. Samoa	U	0	0	U	U	U	0	2	U	-	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	0	1	-	-	-	0	1	-	-	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes E. choli O157:H7; Shiga toxin positive, serogroup non-O157; and Shiga toxin positive, not serogrouped.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


