
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending April 14, 2007 (WEEK 15)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2007
Chlamydia† cummulative for 2006
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2007
Coccidioidomycosis cummulative for 2006
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2007
Cryptosporidiosis cummulative for 2006

tab delimited data:
test
UNITED STATES	10,239	19,778	23,524	258,982	286,168	147	151	649	2,297	2,407	27	68	301	637	746						
W.N. CENTRAL	217	1,186	1,445	14,433	18,055	-	0	54	3	-	3	12	77	95	103						
Iowa	140	155	240	2,390	2,523	N	0	0	N	N	-	2	28	15	7						
Kans.	-	146	270	1,861	2,397	N	0	0	N	N	-	1	8	13	15						
Minn.	-	245	314	2,598	3,836	-	0	54	-	-	3	2	25	26	43						
Mo.	-	440	628	5,220	6,495	-	0	1	3	-	-	2	21	19	25						
Nebr.	-	99	180	1,260	1,487	N	0	0	N	N	-	1	16	6	5						
N. Dak.	26	30	64	387	572	N	0	0	N	N	-	0	1	1	-						
S. Dak.	51	51	84	717	745	N	0	0	N	N	-	1	7	15	8						
S. ATLANTIC	2,472	3,671	6,115	42,029	54,126	-	0	1	1	2	3	17	68	180	176						
Del.	73	68	111	1,038	1,057	N	0	0	N	N	-	0	3	2	-						
D.C.	-	66	161	1,331	818	-	0	0	-	-	-	0	2	3	5						
Fla.	-	960	1,187	3,300	13,374	N	0	0	N	N	1	8	32	90	70						
Ga.	-	702	3,022	6,520	9,235	N	0	0	N	N	-	5	12	49	50						
Md.	796	345	961	6,036	5,056	-	0	1	1	2	-	0	2	5	6						
N.C.	547	624	1,772	8,848	10,733	-	0	0	-	-	2	0	11	10	25						
S.C.	493	390	2,105	7,323	6,102	N	0	0	N	N	-	1	14	11	5						
Va.	563	464	685	7,081	6,955	N	0	0	N	N	-	1	5	9	13						
W. Va.	-	56	96	552	796	N	0	0	N	N	-	0	3	1	2						
E.S. CENTRAL	948	1,464	2,093	22,098	21,958	-	0	0	-	-	1	3	14	29	23						
Ala.	100	421	539	5,436	7,367	N	0	0	N	N	-	0	11	12	8						
Ky.	295	126	691	1,836	2,786	N	0	0	N	N	-	1	3	9	8						
Miss.	-	392	959	6,255	4,613	N	0	0	N	N	-	0	3	3	1						
Tenn.	553	528	708	8,571	7,192	N	0	0	N	N	1	1	5	5	6						
W.S. CENTRAL	1,045	2,198	3,026	29,887	31,865	-	0	1	-	-	1	5	45	29	35						
Ark.	176	157	337	2,403	2,376	N	0	0	N	N	-	0	2	2	4						
La.	34	303	610	3,696	4,838	-	0	1	-	-	-	1	9	11	-						
Okla.	107	263	473	3,807	2,966	N	0	0	N	N	1	1	4	11	9						
Tex.	728	1,439	1,908	19,981	21,685	N	0	0	N	N	-	2	36	5	22						
MOUNTAIN	306	1,263	2,018	12,655	18,327	116	101	296	1,591	1,819	1	3	39	32	26						
Ariz.	105	431	993	2,959	5,442	116	99	296	1,563	1,768	-	0	3	7	3						
Colo.	-	315	416	1,781	4,431	N	0	0	N	N	-	1	7	11	5						
Idaho	128	49	253	1,132	989	N	0	0	N	N	1	0	5	2	3						
Mont.	21	51	144	724	687	N	0	0	N	N	-	0	26	2	5						
Nev.	-	107	397	2,234	1,914	-	1	3	12	23	-	0	1	-	3						
N. Mex.	-	180	321	2,159	2,982	-	0	3	5	5	-	0	5	6	2						
Utah	36	97	201	1,308	1,462	-	1	4	11	21	-	0	3	1	5						
Wyo.	16	28	54	358	420	-	0	0	-	2	-	0	11	3	-						
PACIFIC	1,553	3,377	4,071	47,473	48,667	31	53	299	692	576	-	1	5	17	20						
Alaska	60	86	157	1,165	1,187	N	0	0	N	N	-	0	1	-	-						
Calif.	1,184	2,670	3,239	37,243	37,789	31	53	299	692	576	-	0	0	-	-						
Hawaii	1	107	130	1,389	1,710	N	0	0	N	N	-	0	1	-	-						
Oreg.	150	161	394	2,741	2,778	N	0	0	N	N	-	1	4	17	20						
Wash.	158	350	548	4,935	5,203	N	0	0	N	N	-	0	0	-	-						
Amer. Samoa	U	0	46	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
P.R.	128	111	235	2,129	1,305	N	0	0	N	N	N	0	0	N	N						
V.I.	U	4	9	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


