Kans.	-	0	11	64	-	-	0	2	6	-	2	0	2	20	23						
Minn.	-	0	123	-	51	-	0	15	-	10	-	1	4	62	43						
Mo.	-	1	5	47	35	-	0	0	-	3	-	4	11	193	150						
Nebr.	-	0	1	2	1	-	0	0	-	-	-	0	1	2	7						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	1						
S. Dak.	-	0	3	7	1	-	0	1	4	-	-	0	3	7	12						
S. ATLANTIC	19	20	59	868	991	3	4	15	185	160	66	50	180	2,162	1,881						
Del.	-	0	1	8	-	-	0	1	2	-	-	0	3	15	16						
D.C.	-	0	1	5	24	-	0	0	-	2	8	3	12	157	104						
Fla.	14	11	29	501	526	2	2	8	106	102	36	17	44	823	638						
Ga.	4	7	17	298	340	1	1	10	69	56	-	7	153	326	358						
Md.	-	0	1	1	-	-	0	0	-	-	5	6	15	269	263						
N.C.	-	0	0	-	-	-	0	0	-	-	7	5	23	286	266						
S.C.	-	0	0	-	-	-	0	0	-	-	3	2	11	86	58						
Va.	N	0	0	N	N	-	0	0	-	-	7	4	16	195	169						
W. Va.	1	1	17	55	101	-	0	1	8	-	-	0	1	5	9						
E.S. CENTRAL	2	3	9	142	163	-	0	3	32	29	15	18	30	772	630						
Ala.	N	0	0	N	N	-	0	0	-	-	1	7	16	304	278						
Ky.	-	0	2	21	32	-	0	1	3	6	2	1	7	53	63						
Miss.	-	0	2	-	22	-	0	0	-	-	-	2	9	92	68						
Tenn.	2	2	8	121	109	-	0	3	29	23	12	7	15	323	221						
W.S. CENTRAL	-	2	12	123	71	-	0	3	17	7	40	35	55	1,613	1,365						
Ark.	-	0	1	3	10	-	0	0	-	2	1	2	10	108	68						
La.	-	1	4	52	61	-	0	2	7	5	8	9	23	416	278						
Okla.	-	0	10	68	-	-	0	2	10	-	1	1	4	53	61						
Tex.	-	0	0	-	-	-	0	0	-	-	30	21	39	1,036	958						
MOUNTAIN	-	1	6	55	83	-	0	3	18	35	3	8	22	326	426						
Ariz.	-	0	0	-	-	-	0	0	-	-	2	3	22	149	166						
Colo.	-	0	0	-	-	-	0	0	-	-	1	1	5	32	60						
Idaho	N	0	0	N	N	-	0	0	-	-	-	0	1	1	3						
Mont.	-	0	0	-	-	-	0	0	-	-	-	0	2	3	1						
Nev.	-	0	3	18	16	-	0	2	5	2	-	2	6	87	116						
N. Mex.	-	0	0	-	-	-	0	0	-	-	-	1	7	38	65						
Utah	-	0	6	23	35	-	0	3	11	23	-	0	2	13	15						
Wyo.	-	0	2	14	32	-	0	1	2	10	-	0	1	3	-						
PACIFIC	-	0	0	-	-	-	0	1	3	-	1	39	58	1,632	1,799						
Alaska	-	0	0	-	-	-	0	0	-	-	-	0	1	7	10						
Calif.	N	0	0	N	N	-	0	0	-	-	-	36	55	1,488	1,598						
Hawaii	-	0	0	-	-	-	0	1	3	-	-	0	2	7	17						
Oreg.	N	0	0	N	N	-	0	0	-	-	1	0	6	15	18						
Wash.	N	0	0	N	N	-	0	0	-	-	-	2	12	115	156						
Amer. Samoa	U	0	0	U	U	U	0	1	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	N	0	0	N	N	-	0	0	-	-	-	0	1	3	-						
P.R.	N	0	0	N	N	-	0	0	-	-	4	3	10	138	128						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes cases of invasive pneumococcal disease caused by drug-resistant Streptococcus pneumoniae (DRSP) 
(NNDSS event code 11720).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


