W.N. CENTRAL	1	2	30	78	51	2	4	22	92	147	-	1	12	23	38						
Iowa	-	0	2	4	13	-	0	3	9	14	-	0	1	2	3						
Kans.	-	0	5	21	10	-	0	2	6	19	-	0	1	1	2						
Minn.	-	0	29	6	3	-	0	13	10	14	-	0	10	-	11						
Mo.	1	1	4	31	22	2	3	7	61	79	-	0	3	13	12						
Nebr.	-	0	3	9	3	-	0	1	6	18	-	0	2	3	2						
N. Dak.	-	0	2	-	-	-	0	0	-	-	-	0	1	-	1						
S. Dak.	-	0	3	7	-	-	0	1	-	3	-	0	6	4	7						
S. ATLANTIC	6	11	34	261	327	8	23	66	625	824	7	9	19	195	190						
Del.	-	0	2	9	4	-	1	4	19	19	-	0	2	3	10						
D.C.	-	0	2	2	2	-	0	2	4	6	-	0	2	8	3						
Fla.	2	5	18	95	113	7	8	19	236	283	3	3	8	82	55						
Ga.	-	1	6	29	68	-	3	8	89	128	-	0	4	9	16						
Md.	2	1	6	32	29	1	2	9	84	92	4	1	6	39	49						
N.C.	2	0	20	53	41	-	0	23	91	92	-	0	5	20	16						
S.C.	-	1	3	10	18	-	2	7	42	94	-	0	1	2	10						
Va.	-	1	11	27	49	-	1	18	20	86	-	1	7	28	23						
W. Va.	-	0	3	4	3	-	0	18	40	24	-	0	3	4	8						
E.S. CENTRAL	3	2	15	62	139	9	6	18	192	205	1	2	9	44	42						
Ala.	1	0	9	8	14	4	2	7	70	49	-	0	1	7	9						
Ky.	1	0	5	24	11	-	1	5	40	41	-	0	4	11	11						
Miss.	-	0	1	4	13	-	0	3	8	33	-	0	1	1	2						
Tenn.	1	1	7	26	101	5	2	12	74	82	1	1	7	25	20						
W.S. CENTRAL	-	7	77	116	221	7	13	315	335	299	1	1	32	28	17						
Ark.	-	0	9	29	8	-	1	4	21	39	-	0	3	1	4						
La.	-	0	4	1	37	-	0	3	5	47	-	0	1	-	-						
Okla.	-	0	2	4	4	4	0	17	17	28	-	0	3	1	2						
Tex.	-	5	73	82	172	3	11	295	292	185	1	0	26	26	11						
MOUNTAIN	1	6	18	130	166	1	6	39	148	284	2	1	7	46	56						
Ariz.	-	2	16	64	85	-	4	27	86	173	-	0	3	14	12						
Colo.	-	1	4	24	19	1	1	5	21	33	2	0	1	5	15						
Idaho	-	0	2	7	18	-	0	2	7	7	-	0	2	6	3						
Mont.	-	0	2	6	7	-	0	7	-	3	-	0	1	3	4						
Nev.	-	0	2	6	9	-	0	4	13	30	-	0	2	3	11						
N. Mex.	-	0	3	10	14	-	0	3	2	12	-	0	1	2	2						
Utah	-	0	2	11	13	-	0	5	19	25	-	0	2	13	6						
Wyo.	1	0	1	2	1	-	0	1	-	1	-	0	1	-	3						
PACIFIC	7	19	163	714	409	6	10	61	303	351	-	2	9	55	34						
Alaska	-	0	1	-	3	-	0	1	2	7	-	0	1	-	-						
Calif.	7	15	162	653	342	6	7	41	239	240	-	2	9	55	33						
Hawaii	-	0	2	8	16	-	0	1	4	2	-	0	1	-	1						
Oreg.	-	0	5	26	24	-	1	6	33	59	N	0	0	N	N						
Wash.	-	1	13	27	24	-	0	18	25	43	-	0	0	-	-						
Amer. Samoa	U	0	0	U	1	U	0	0	U	-	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	2	-	0	2	-	16	-	0	0	-	-						
P.R.	-	0	3	9	46	-	1	8	17	29	-	0	1	1	-						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


