Wis.	N	0	0	N	N	-	0	0	-	-	1	1	4	15	13						
W.N. CENTRAL	1	1	124	37	16	-	0	15	5	1	2	5	14	50	72						
Iowa	-	0	0	-	-	-	0	0	-	-	-	0	3	1	6						
Kans.	1	0	1	4	-	-	0	0	-	-	2	0	3	7	9						
Minn.	-	0	123	-	-	-	0	15	-	-	-	1	5	21	19						
Mo.	-	1	6	28	16	-	0	2	3	1	-	3	9	21	36						
Nebr.	-	0	1	2	-	-	0	0	-	-	-	0	2	-	2						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	1	-	-						
S. Dak.	-	0	3	3	-	-	0	1	2	-	-	0	3	-	-						
S. ATLANTIC	15	21	54	428	557	2	3	8	64	49	15	41	136	431	580						
Del.	-	0	1	1	-	-	0	1	1	-	-	0	3	3	8						
D.C.	-	0	2	4	17	-	0	0	-	2	1	2	11	48	37						
Fla.	9	12	29	247	255	2	2	8	58	46	-	13	23	68	216						
Ga.	6	6	17	157	246	-	0	1	-	1	-	6	105	20	48						
Md.	-	0	1	1	-	-	0	0	-	-	6	5	15	96	105						
N.C.	-	0	0	-	-	-	0	0	-	-	3	5	23	103	99						
S.C.	-	0	0	-	-	-	0	0	-	-	4	1	5	29	23						
Va.	N	0	0	N	N	-	0	0	-	-	1	4	17	62	43						
W. Va.	-	1	17	18	39	-	0	1	5	-	-	0	2	2	1						
E.S. CENTRAL	2	2	7	54	81	-	0	3	9	16	15	14	29	232	178						
Ala.	N	0	0	N	N	-	0	0	-	-	-	5	17	73	86						
Ky.	1	0	2	12	21	-	0	1	1	3	4	1	7	29	21						
Miss.	-	0	0	-	-	-	0	0	-	-	-	2	8	36	20						
Tenn.	1	2	7	42	60	-	0	3	8	13	11	6	12	94	51						
W.S. CENTRAL	1	1	7	50	9	-	0	2	5	3	22	29	56	428	420						
Ark.	-	0	3	1	4	-	0	0	-	2	4	1	7	35	27						
La.	-	1	2	17	5	-	0	1	2	1	9	5	30	91	61						
Okla.	1	0	6	32	-	-	0	2	3	-	2	1	5	27	23						
Tex.	-	0	0	-	-	-	0	0	-	-	7	21	31	275	309						
MOUNTAIN	-	1	5	18	43	-	0	5	6	19	1	8	27	65	134						
Ariz.	-	0	0	-	-	-	0	0	-	-	-	2	16	11	58						
Colo.	-	0	0	-	-	-	0	0	-	-	-	1	5	5	23						
Idaho	N	0	0	N	N	-	0	0	-	-	-	0	1	1	2						
Mont.	-	0	0	-	-	-	0	0	-	-	-	0	1	1	-						
Nev.	-	0	3	12	8	-	0	2	3	-	-	1	12	19	29						
N. Mex.	-	0	0	-	-	-	0	0	-	-	1	1	5	24	20						
Utah	-	0	5	4	21	-	0	4	2	13	-	0	2	3	2						
Wyo.	-	0	3	2	14	-	0	2	1	6	-	0	1	1	-						
PACIFIC	-	0	0	-	-	-	0	0	-	-	11	37	52	448	627						
Alaska	-	0	0	-	-	-	0	0	-	-	-	0	2	3	5						
Calif.	N	0	0	N	N	-	0	0	-	-	6	34	49	398	540						
Hawaii	-	0	0	-	-	-	0	0	-	-	-	0	1	1	8						
Oreg.	N	0	0	N	N	-	0	0	-	-	-	0	6	5	5						
Wash.	N	0	0	N	N	-	0	0	-	-	5	2	11	41	69						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	N	-	-	N	N	-	-	-	-	-	-	-	-	-	-						
P.R.	N	0	0	N	N	-	0	0	-	-	-	2	11	33	43						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes cases of invasive pneumococcal disease caused by drug-resistant Streptococcus pneumoniae (DRSP) 
(NNDSS event code 11720).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


