Mich.	-	0	1	2	15	-	0	1	1	2	1	2	8	65	65						
Ohio	2	6	38	265	226	-	1	5	33	34	2	3	9	103	109						
Wis.	N	0	0	N	N	-	0	0	-	-	1	1	4	35	32						
W.N. CENTRAL	-	2	124	105	30	-	0	15	7	1	10	5	14	177	159						
Iowa	-	0	0	-	-	-	0	0	-	-	-	0	3	7	9						
Kans.	-	0	10	57	-	-	0	2	3	-	-	0	3	9	12						
Minn.	-	0	123	-	-	-	0	15	-	-	-	1	5	40	31						
Mo.	-	1	5	40	29	-	0	1	-	1	10	3	12	116	102						
Nebr.	-	0	1	2	-	-	0	0	-	-	-	0	2	1	2						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	1						
S. Dak.	-	0	3	6	1	-	0	1	4	-	-	0	3	4	2						
S. ATLANTIC	11	21	59	665	765	2	4	15	135	116	23	46	180	1,258	1,149						
Del.	-	0	1	5	-	1	0	1	2	-	1	0	3	7	14						
D.C.	-	0	2	5	19	-	0	0	-	2	-	3	12	101	63						
Fla.	5	11	29	382	398	1	2	8	75	76	11	15	25	445	415						
Ga.	5	7	17	227	260	-	1	10	50	38	-	7	153	162	178						
Md.	-	0	1	1	-	-	0	0	-	-	7	6	15	173	179						
N.C.	-	0	0	-	-	-	0	0	-	-	1	5	23	194	173						
S.C.	-	0	0	-	-	-	0	0	-	-	3	1	10	56	40						
Va.	N	0	0	N	N	-	0	0	-	-	-	4	17	115	85						
W. Va.	1	1	17	45	88	-	0	1	8	-	-	0	2	5	2						
E.S. CENTRAL	-	3	9	98	136	-	0	3	20	22	23	16	29	461	364						
Ala.	N	0	0	N	N	-	0	0	-	-	9	6	17	172	154						
Ky.	-	0	2	17	26	-	0	1	2	5	-	1	7	39	37						
Miss.	-	0	2	-	17	-	0	0	-	-	-	2	9	58	35						
Tenn.	-	2	8	81	93	-	0	3	18	17	14	6	14	192	138						
W.S. CENTRAL	-	1	10	85	63	-	0	3	14	6	25	32	55	957	831						
Ark.	-	0	1	1	9	-	0	0	-	2	-	1	7	65	40						
La.	-	1	3	40	54	-	0	2	6	4	-	7	29	200	142						
Okla.	-	0	8	44	-	-	0	2	8	-	-	1	5	42	39						
Tex.	-	0	0	-	-	-	0	0	-	-	25	21	37	650	610						
MOUNTAIN	-	1	5	39	69	-	0	3	14	29	1	7	27	170	272						
Ariz.	-	0	0	-	-	-	0	0	-	-	-	3	16	73	103						
Colo.	-	0	0	-	-	-	0	0	-	-	-	1	5	19	46						
Idaho	N	0	0	N	N	-	0	0	-	-	-	0	1	1	2						
Mont.	-	0	0	-	-	-	0	0	-	-	-	0	1	1	1						
Nev.	-	0	3	16	15	-	0	2	5	1	1	2	12	45	74						
N. Mex.	-	0	0	-	-	-	0	0	-	-	-	1	7	26	37						
Utah	-	0	5	13	28	-	0	3	8	20	-	0	2	4	9						
Wyo.	-	0	2	10	26	-	0	1	1	8	-	0	1	1	-						
PACIFIC	-	0	0	-	-	-	0	0	-	-	4	38	57	1,049	1,174						
Alaska	-	0	0	-	-	-	0	0	-	-	-	0	2	5	5						
Calif.	N	0	0	N	N	-	0	0	-	-	1	36	54	960	1,038						
Hawaii	-	0	0	-	-	-	0	0	-	-	-	0	1	5	13						
Oreg.	N	0	0	N	N	-	0	0	-	-	-	0	6	9	10						
Wash.	N	0	0	N	N	-	0	0	-	-	3	2	11	70	108						
Amer. Samoa	U	0	0	U	U	U	0	1	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	N	0	0	N	N	-	0	0	-	-	-	0	1	3	-						
P.R.	N	0	0	N	N	-	0	0	-	-	-	2	11	77	85						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes cases of invasive pneumococcal disease caused by drug-resistant Streptococcus pneumoniae (DRSP) 
(NNDSS event code 11720).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


