Tenn.	1	2	8	89	95	1	0	3	20	18	5	6	14	215	155						
W.S. CENTRAL	-	1	10	90	63	-	0	3	15	6	41	32	55	1,067	929						
Ark.	-	0	1	1	9	-	0	0	-	2	-	1	8	70	45						
La.	-	1	3	45	54	-	0	2	6	4	11	7	29	257	152						
Okla.	-	0	8	44	-	-	0	2	9	-	-	1	4	35	41						
Tex.	-	0	0	-	-	-	0	0	-	-	30	21	38	705	691						
MOUNTAIN	-	1	5	39	72	-	0	3	14	30	6	7	20	210	327						
Ariz.	-	0	0	-	-	-	0	0	-	-	-	3	12	83	129						
Colo.	-	0	0	-	-	-	0	0	-	-	-	1	5	22	50						
Idaho	N	0	0	N	N	-	0	0	-	-	-	0	1	1	2						
Mont.	-	0	0	-	-	-	0	0	-	-	-	0	1	1	1						
Nev.	-	0	3	16	15	-	0	2	5	1	6	2	12	67	91						
N. Mex.	-	0	0	-	-	-	0	0	-	-	-	1	7	31	44						
Utah	-	0	5	13	29	-	0	3	8	21	-	0	2	4	10						
Wyo.	-	0	2	10	28	-	0	1	1	8	-	0	1	1	-						
PACIFIC	-	0	0	-	-	-	0	1	1	-	-	38	57	1,160	1,303						
Alaska	-	0	0	-	-	-	0	0	-	-	-	0	1	4	6						
Calif.	N	0	0	N	N	-	0	0	-	-	-	36	54	1,065	1,145						
Hawaii	-	0	0	-	-	-	0	1	1	-	-	0	1	5	14						
Oreg.	N	0	0	N	N	-	0	0	-	-	-	0	6	11	13						
Wash.	N	0	0	N	N	-	0	0	-	-	-	2	11	75	125						
Amer. Samoa	U	0	0	U	U	U	0	1	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	N	0	0	N	N	-	0	0	-	-	-	0	1	3	-						
P.R.	N	0	0	N	N	-	0	0	-	-	3	3	11	95	89						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes cases of invasive pneumococcal disease caused by drug-resistant Streptococcus pneumoniae (DRSP) 
(NNDSS event code 11720).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


