Del.	-	0	2	-	-	-	0	2	-	1	-	0	2	1	-						
D.C.	-	0	1	-	-	-	0	2	1	-	-	0	2	2	-						
Fla.	2	1	31	10	10	18	22	66	111	65	7	5	12	38	33						
Ga.	-	0	6	-	5	10	11	32	69	35	3	3	9	34	20						
Md.	-	1	5	-	5	-	2	8	14	8	3	4	12	28	22						
N.C.	-	1	11	-	6	-	2	22	18	6	-	1	13	13	14						
S.C.	-	0	2	-	-	-	2	6	10	4	1	1	3	9	5						
Va.	-	2	9	-	2	-	2	9	-	8	-	2	11	9	4						
W. Va.	-	0	1	-	-	-	0	1	-	-	-	0	5	-	2						
E.S. CENTRAL	-	3	12	3	5	2	20	54	51	106	3	3	11	16	15						
Ala.	-	0	3	-	3	1	3	20	12	22	-	0	0	-	-						
Ky.	-	1	9	3	-	1	6	31	25	5	-	0	3	1	3						
Miss.	-	0	2	-	-	-	2	7	9	7	-	0	0	-	-						
Tenn.	-	1	3	-	2	-	5	46	5	72	3	3	8	15	12						
W.S. CENTRAL	-	2	9	1	5	-	61	121	79	184	-	6	16	29	22						
Ark.	-	0	2	-	1	-	1	3	5	8	-	0	4	1	2						
La.	-	0	2	-	2	-	2	11	6	18	-	0	1	-	2						
Okla.	-	0	3	1	1	-	11	41	8	45	-	2	13	14	11						
Tex.	-	1	4	-	1	-	45	105	60	113	-	3	14	14	7						
MOUNTAIN	-	5	15	4	13	2	16	47	26	70	8	12	28	49	97						
Ariz.	-	0	4	-	1	-	9	29	-	34	-	4	16	-	47						
Colo.	-	1	6	4	4	1	3	17	10	12	5	4	11	30	31						
Idaho	-	0	7	-	5	-	0	4	2	-	-	0	2	-	1						
Mont.	-	0	2	-	-	-	0	1	-	-	-	0	0	-	-						
Nev.	-	0	4	-	-	-	1	4	2	11	-	0	6	-	-						
N. Mex.	-	0	3	-	-	-	2	8	6	9	-	1	6	6	13						
Utah	-	1	7	-	2	1	1	4	5	4	2	2	6	11	4						
Wyo.	-	0	3	-	1	-	0	1	1	-	1	0	1	2	1						
PACIFIC	1	6	52	14	4	9	40	100	167	229	1	2	8	11	15						
Alaska	-	0	3	-	1	-	0	1	1	1	-	0	0	-	-						
Calif.	1	1	6	12	-	9	35	90	130	207	-	0	0	-	-						
Hawaii	-	0	4	-	1	-	1	4	6	4	1	2	8	11	15						
Oreg.	-	1	47	-	-	-	1	23	23	12	N	0	0	N	N						
Wash.	-	1	12	2	2	-	2	16	7	5	N	0	0	N	N						
Amer. Samoa	U	0	0	U	U	U	0	2	U	-	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	0	1	-	-	-	0	1	-	-	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes E. choli O157:H7; Shiga toxin positive, serogroup non-O157; and Shiga toxin positive, not serogrouped.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


