W. Va.	-	0	19	27	39	9	0	8	63	88	-	0	3	5	3						
E.S. CENTRAL	1	5	28	301	293	-	3	11	133	208	2	4	16	210	331						
Ala.	-	1	18	63	73	-	0	5	-	69	-	1	8	61	81						
Ky.	-	0	1	5	56	-	0	3	18	25	-	0	2	5	3						
Miss.	-	1	26	162	32	-	0	1	1	4	-	0	2	9	5						
Tenn.	1	2	7	71	132	-	3	9	114	110	2	2	10	135	242						
W.S. CENTRAL	7	20	226	732	667	1	2	32	71	797	2	1	168	158	105						
Ark.	-	2	17	119	73	1	0	5	26	26	2	0	53	82	46						
La.	-	0	1	14	24	-	0	1	-	5	-	0	1	2	4						
Okla.	-	0	36	6	18	-	0	22	45	52	-	0	108	45	28						
Tex.	7	16	174	593	552	-	0	26	-	714	-	0	7	29	27						
MOUNTAIN	21	22	61	844	2,143	1	3	14	183	190	-	0	4	29	45						
Ariz.	-	4	13	171	444	-	2	12	127	125	-	0	1	7	11						
Colo.	-	6	17	218	643	-	0	0	-	-	-	0	2	3	4						
Idaho	-	1	5	34	80	-	0	0	-	24	-	0	1	4	14						
Mont.	-	0	7	33	103	-	0	3	15	14	-	0	1	1	2						
Nev.	-	0	5	11	65	-	0	1	2	5	-	0	0	-	-						
N. Mex.	-	2	8	55	99	-	0	2	8	8	-	0	1	4	7						
Utah	21	7	47	303	640	1	0	2	14	9	-	0	0	-	-						
Wyo.	-	0	5	19	69	-	0	4	17	5	-	0	2	10	7						
PACIFIC	-	12	547	432	1,560	6	4	10	175	212	-	0	3	8	2						
Alaska	-	0	8	41	81	1	0	6	37	15	N	0	0	N	N						
Calif.	-	3	167	113	1,304	4	2	8	127	174	-	0	3	6	-						
Hawaii	-	0	2	18	84	N	0	0	N	N	N	0	0	N	N						
Oreg.	-	2	11	89	91	1	0	3	11	23	-	0	1	2	2						
Wash.	-	2	377	171	-	-	0	0	-	-	N	0	0	N	N						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	0	2	-	59	-	0	0	-	-	N	0	0	N	N						
P.R.	-	0	1	-	1	-	1	5	37	68	N	0	0	N	N						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


