Mo.	30	16	78	574	865	-	0	14	-	-	-	0	2	-	-						
Nebr.	N	0	0	N	N	-	0	9	-	-	-	0	38	-	-						
N. Dak.	-	0	60	84	18	-	0	5	-	-	-	0	28	-	-						
S. Dak.	-	1	15	53	31	-	0	7	-	-	-	0	22	-	-						
S. ATLANTIC	68	85	224	2,270	2,494	-	0	2	-	-	-	0	7	-	-						
Del.	-	1	6	13	41	-	0	0	-	-	-	0	0	-	-						
D.C.	6	0	8	14	18	-	0	0	-	-	-	0	1	-	-						
Fla.	24	0	89	680	N	-	0	1	-	-	-	0	0	-	-						
Ga.	N	0	0	N	N	-	0	1	-	-	-	0	4	-	-						
Md.	N	0	0	N	N	-	0	2	-	-	-	0	2	-	-						
N.C.	-	0	0	-	-	-	0	1	-	-	-	0	0	-	-						
S.C.	6	17	72	588	717	-	0	1	-	-	-	0	0	-	-						
Va.	-	18	176	331	811	-	0	0	-	-	-	0	2	-	-						
W. Va.	32	25	50	644	907	-	0	1	-	-	-	0	0	-	-						
E.S. CENTRAL	1	6	43	252	54	-	0	15	-	3	-	0	16	-	-						
Ala.	1	6	43	250	54	-	0	2	-	-	-	0	0	-	-						
Ky.	N	0	0	N	N	-	0	2	-	-	-	0	1	-	-						
Miss.	-	0	2	2	-	-	0	10	-	3	-	0	16	-	-						
Tenn.	N	0	0	N	N	-	0	4	-	-	-	0	2	-	-						
W.S. CENTRAL	198	191	979	6,013	6,757	-	0	58	-	5	-	0	26	-	2						
Ark.	1	9	105	179	437	-	0	4	-	-	-	0	2	-	-						
La.	-	1	11	46	168	-	0	13	-	-	-	0	9	-	1						
Okla.	-	0	0	-	-	-	0	6	-	-	-	0	4	-	-						
Tex.	197	170	873	5,788	6,152	-	0	38	-	5	-	0	16	-	1						
MOUNTAIN	9	55	133	1,601	1,729	-	0	61	-	2	-	0	228	-	2						
Ariz.	-	0	0	-	-	-	0	9	-	-	-	0	15	-	-						
Colo.	7	22	62	619	894	-	0	10	-	2	-	0	51	-	1						
Idaho	N	0	0	N	N	-	0	30	-	-	-	0	157	-	1						
Mont.	-	0	26	206	N	-	0	3	-	-	-	0	8	-	-						
Nev.	-	0	1	1	8	-	0	9	-	-	-	0	16	-	-						
N. Mex.	-	5	39	238	285	-	0	1	-	-	-	0	1	-	-						
Utah	2	17	73	524	513	-	0	8	-	-	-	0	17	-	-						
Wyo.	-	0	11	13	29	-	0	7	-	-	-	0	10	-	-						
PACIFIC	-	0	9	22	-	-	0	15	-	-	-	0	51	-	1						
Alaska	-	0	9	22	N	-	0	0	-	-	-	0	0	-	-						
Calif.	-	0	0	-	N	-	0	15	-	-	-	0	37	-	1						
Hawaii	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
Oreg.	N	0	0	N	N	-	0	2	-	-	-	0	14	-	-						
Wash.	N	0	0	N	N	-	0	0	-	-	-	0	2	-	-						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	4	14	-	135	-	0	0	-	-	-	0	0	-	-						
P.R.	13	12	27	325	252	-	0	0	-	-	-	0	0	-	-						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Updated weekly from reports to the Division of Vector-Borne Infectious Diseases, National Center for Zoonotic, 
Vector-Borne, and Enteric Diseases (ArboNet Surveillance). Data for California serogroup, eastern equine, 
Powassan, St. Louis, and western equine diseases are available in Table I.

§ Not notifiable in all states.  Data from states where the condition is not notifiable are excluded from this table, 
except starting in 2007 for the Arboviral diseases and influenza-associated pediatric mortality, and in 2003 for 
SARS-CoV.  Reporting exceptions are available at http://wwwn.cdc.gov/nndss/document/SRCA_FINAL_REPORT_2006-2010.xlsx.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


