
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending May 25, 2013 (WEEK 21)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia trachomatis infection current week
Chlamydia trachomatis infection previous 52 weeks median 
Chlamydia trachomatis infection previous 52 weeks maximum 
Chlamydia trachomatis infection cummulative for 2013
Chlamydia trachomatis infection cummulative for 2012
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2013
Coccidioidomycosis cummulative for 2012
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2013
Cryptosporidiosis cummulative for 2012

tab delimited data:
test
UNITED STATES	10,577	26,879	30,877	515,608	580,244	69	238	473	2,677	8,670	34	110	302	1,679	2,547						
S.C.	-	512	872	10,622	11,380	N	0	0	N	N	1	1	4	29	29						
Va.	639	637	1,018	14,098	14,874	N	0	0	N	N	1	2	7	40	56						
W. Va.	70	93	149	2,021	1,901	N	0	0	N	N	-	0	3	5	4						
E.S. CENTRAL	917	1,936	2,545	36,016	43,224	-	0	0	-	-	1	4	14	82	114						
Ala.	-	563	871	10,825	12,572	N	0	0	N	N	-	2	6	37	44						
Ky.	345	329	773	6,863	6,533	N	0	0	N	N	1	1	4	17	16						
Miss.	356	368	678	7,900	10,356	N	0	0	N	N	-	0	4	13	17						
Tenn.	216	606	735	10,428	13,763	N	0	0	N	N	-	1	4	15	37						
W.S. CENTRAL	443	3,523	8,645	68,009	71,510	-	0	1	2	-	1	10	46	148	165						
Ark.	217	330	394	6,699	6,919	N	0	0	N	N	-	1	5	8	13						
La.	174	442	2,110	5,793	8,325	-	0	1	2	-	-	3	8	53	44						
Okla.	52	140	5,044	7,588	5,193	N	0	0	N	N	-	1	13	20	30						
Tex.	-	2,444	3,700	47,929	51,073	N	0	0	N	N	1	5	28	67	78						
MOUNTAIN	799	1,758	2,048	32,250	38,531	49	169	398	1,810	6,553	-	10	48	124	204						
Ariz.	-	525	755	7,749	12,596	47	166	394	1,766	6,451	-	1	4	11	12						
Colo.	416	419	584	8,745	8,887	N	0	0	N	N	-	1	7	6	25						
Idaho	-	85	198	1,592	1,825	N	0	0	N	N	-	3	25	36	41						
Mont.	60	70	108	1,453	1,631	-	0	1	1	2	-	1	5	21	35						
Nev.	201	219	325	4,536	4,572	2	1	6	27	53	-	0	2	7	8						
N. Mex.	89	214	401	5,038	5,064	-	0	3	8	21	-	1	4	9	47						
Utah	33	148	179	2,706	3,138	-	0	4	6	23	-	2	22	33	23						
Wyo.	-	35	67	431	818	-	0	1	2	3	-	0	4	1	13						
PACIFIC	1,670	4,112	5,231	80,969	89,696	19	63	89	837	1,999	7	10	25	141	208						
Alaska	30	105	149	2,215	2,300	N	0	0	N	N	-	0	1	-	2						
Calif.	1,020	3,166	4,239	61,624	69,127	19	63	89	836	1,999	6	6	14	85	103						
Hawaii	-	123	153	2,068	2,499	N	0	0	N	N	-	0	1	-	2						
Oreg.	285	259	471	5,973	5,778	-	0	1	1	-	1	3	10	34	75						
Wash.	335	466	632	9,089	9,992	-	0	7	-	-	-	1	16	22	26						
Amer. Samoa	-	12	59	-	-	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
P.R.	91	111	307	2,350	2,821	N	0	0	N	N	N	0	0	N	N						
V.I.	-	14	25	159	324	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2012 and 2013 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


