
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending May 7, 2011 (WEEK 18)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2011
Shigellosis cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2010

tab delimited data:
test
UNITED STATES	128	275	622	2,646	4,343	-	2	10	18	15	7	28	196	106	133						
Fla.	49	30	63	668	207	-	0	1	1	-	-	0	2	1	2						
Ga.	1	16	26	133	204	-	0	6	3	6	-	0	0	-	-						
Md.	1	2	8	29	39	-	0	1	1	-	-	0	5	2	6						
N.C.	6	3	36	69	31	-	0	3	1	2	-	2	47	12	29						
S.C.	-	1	5	11	25	-	0	1	1	-	-	0	2	1	2						
Va.	-	2	8	25	29	-	0	2	-	-	-	2	12	6	6						
W. Va.	-	0	66	2	1	-	0	0	-	-	-	0	0	-	-						
E.S. CENTRAL	2	14	40	146	189	-	0	3	-	3	4	5	29	31	28						
Ala.	-	5	15	53	27	-	0	1	-	-	-	1	8	7	5						
Ky.	1	2	28	25	64	-	0	2	-	2	-	0	0	-	-						
Miss.	-	1	5	29	11	-	0	0	-	-	-	0	4	-	1						
Tenn.	1	4	14	39	87	-	0	2	-	1	4	4	20	24	22						
W.S. CENTRAL	39	54	387	503	653	-	0	7	-	1	-	2	186	3	10						
Ark.	4	2	6	17	14	-	0	2	-	-	-	0	29	1	4						
La.	-	5	13	41	70	-	0	0	-	-	-	0	1	-	-						
Okla.	3	3	46	34	100	-	0	4	-	-	-	0	152	1	2						
Tex.	32	44	337	411	469	-	0	1	-	1	-	0	5	1	4						
MOUNTAIN	3	17	32	235	185	-	0	5	6	-	1	0	7	18	1						
Ariz.	1	8	19	57	103	-	0	4	6	-	1	0	7	18	-						
Colo.	-	2	8	31	20	-	0	1	-	-	-	0	1	-	-						
Idaho	-	0	3	7	5	-	0	0	-	-	-	0	1	-	-						
Mont.	2	0	15	81	4	-	0	1	-	-	-	0	1	-	-						
Nev.	-	0	6	6	9	-	0	0	-	-	-	0	0	-	-						
N. Mex.	-	3	10	37	34	-	0	0	-	-	-	0	0	-	1						
Utah	-	1	4	16	10	-	0	0	-	-	-	0	1	-	-						
Wyo.	-	0	0	-	-	-	0	0	-	-	-	0	1	-	-						
PACIFIC	5	22	64	307	294	-	0	2	-	2	-	0	1	-	-						
Alaska	-	0	1	1	-	N	0	0	N	N	N	0	0	N	N						
Calif.	4	19	60	239	231	-	0	2	-	2	-	0	0	-	-						
Hawaii	-	1	4	24	22	N	0	0	N	N	N	0	0	N	N						
Oreg.	1	1	4	24	22	-	0	0	-	-	-	0	1	-	-						
Wash.	-	1	22	19	19	-	0	1	-	-	-	0	0	-	-						
Amer. Samoa	-	1	1	1	1	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	1	1	-	N	0	0	N	N	N	0	0	N	N						
P.R.	-	0	1	-	1	N	0	0	N	N	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2010 and 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Illnesses with similar clinical presentation that result from Spotted fever group rickettsia infections are reported as Spotted fever rickettsiosis. Rocky Mountain Spotted Fever (RMSF) caused by Rickettsia rickettsii, is the most common and well-known spotted fever.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


