W.N. CENTRAL	2	8	35	102	132	-	45	78	627	516	-	5	57	210	168						
Iowa	-	1	10	31	34	-	1	7	22	39	N	0	0	N	N						
Kans.	-	0	4	-	15	-	4	20	43	34	-	1	5	38	27						
Minn.	2	3	19	63	19	-	2	8	43	31	-	0	52	101	60						
Mo.	-	2	7	48	31	-	22	70	412	354	-	1	5	40	43						
Nebr.	-	1	5	16	22	-	2	11	39	40	-	0	4	18	17						
N. Dak.	-	0	15	-	1	-	0	2	4	2	-	0	5	7	5						
S. Dak.	-	0	5	6	10	-	2	17	64	16	-	0	3	6	16						
S. ATLANTIC	2	7	39	104	144	25	51	122	1,170	897	5	20	42	661	522						
Del.	-	0	2	1	-	-	0	2	-	6	-	0	2	7	1						
D.C.	-	0	1	-	-	-	0	2	6	8	-	0	2	9	6						
Fla.	2	1	29	43	55	24	26	66	556	433	5	5	12	144	140						
Ga.	-	0	6	-	17	-	14	34	392	232	-	4	16	150	106						
Md.	-	1	5	12	21	-	2	8	38	30	-	3	12	117	103						
N.C.	-	1	11	33	19	1	1	22	92	88	-	0	26	93	79						
S.C.	-	0	2	4	3	-	2	9	59	51	-	0	6	42	27						
Va.	-	0	8	-	28	-	2	9	27	49	-	2	11	80	47						
W. Va.	-	0	2	-	1	-	0	1	-	-	-	0	6	19	13						
E.S. CENTRAL	-	2	11	37	47	4	14	35	309	730	-	3	11	126	112						
Ala.	-	0	3	7	12	1	3	14	88	153	N	0	0	N	N						
Ky.	-	1	8	16	13	1	7	23	143	115	-	0	5	28	23						
Miss.	-	0	2	-	2	-	1	6	28	43	-	0	0	-	-						
Tenn.	-	1	4	26	20	2	3	13	50	419	-	3	9	98	89						
W.S. CENTRAL	-	1	52	8	43	3	37	596	407	1,679	1	7	58	216	168						
Ark.	-	0	2	3	6	3	1	7	39	29	-	0	5	18	10						
La.	-	0	2	-	13	-	2	11	43	65	-	0	2	7	4						
Okla.	-	0	8	5	10	-	6	286	48	384	1	2	14	64	67						
Tex.	-	1	44	29	14	-	32	308	277	1,201	-	4	43	127	87						
MOUNTAIN	3	5	15	65	97	7	19	47	282	287	5	10	78	363	359						
Ariz.	-	0	4	16	11	-	9	29	131	145	-	3	57	180	162						
Colo.	3	1	6	30	26	7	3	18	63	40	1	3	8	92	116						
Idaho	-	1	7	15	16	-	0	4	6	5	-	0	2	7	2						
Mont.	-	0	2	-	4	-	0	1	3	5	-	0	0	-	-						
Nev.	-	0	3	7	12	-	1	8	26	27	-	0	6	-	1						
N. Mex.	-	0	3	3	10	-	2	9	27	46	-	1	7	31	43						
Utah	7	1	7	23	16	-	1	4	25	19	4	1	6	50	33						
Wyo.	-	0	3	7	2	-	0	1	1	-	-	0	1	3	2						
PACIFIC	10	7	55	91	98	17	40	148	693	802	1	2	9	47	54						
Alaska	-	0	2	-	5	-	0	2	6	10	-	0	0	-	-						
Calif.	2	4	18	59	41	10	32	104	536	694	-	0	0	-	-						
Hawaii	-	0	4	5	3	-	0	4	17	13	1	2	9	47	54						
Oreg.	-	1	47	26	33	-	1	31	66	41	N	0	0	N	N						
Wash.	8	2	32	27	16	7	2	43	68	44	N	0	0	N	N						
Amer. Samoa	U	0	0	U	U	U	0	2	U	3	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	3	-	9	-	0	0	-	-						
P.R.	-	0	1	-	-	-	0	2	4	2	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes E. choli O157:H7; Shiga toxin positive, serogroup non-O157; and Shiga toxin positive, not serogrouped.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


