Ind.	-	1	4	43	59	-	0	1	2	1	-	0	4	44	20						
Mich.	2	3	10	158	233	-	0	1	2	-	-	0	1	1	1						
Ohio	4	5	27	283	284	-	0	2	3	-	-	0	2	17	14						
Wis.	-	0	4	-	68	-	0	0	-	-	-	0	1	-	6						
W.N. CENTRAL	4	6	22	272	1,972	-	0	4	25	13	1	4	29	339	271						
Iowa	-	0	4	19	47	-	0	0	-	-	-	0	2	5	5						
Kans.	1	1	8	57	273	-	0	0	-	-	-	0	0	-	-						
Minn.	-	0	2	-	60	-	0	0	-	-	-	0	2	-	-						
Mo.	3	4	17	178	1,530	-	0	3	18	10	1	4	29	328	263						
Nebr.	-	0	2	14	55	-	0	3	5	3	-	0	1	5	2						
N. Dak.	-	0	0	-	-	-	0	1	2	-	-	0	0	-	1						
S. Dak.	-	0	2	4	7	-	0	0	-	-	-	0	1	1	-						
S. ATLANTIC	75	70	134	3,363	2,351	-	1	8	99	80	2	6	55	513	467						
Del.	-	0	2	6	38	-	0	1	1	1	-	0	4	18	19						
D.C.	-	0	2	12	30	-	0	1	1	1	-	0	1	2	-						
Fla.	62	47	98	2,355	1,005	-	0	1	3	3	-	0	2	12	10						
Ga.	10	11	24	519	724	-	0	6	63	57	-	0	0	-	-						
Md.	-	2	7	92	120	-	0	1	3	-	-	0	2	29	49						
N.C.	1	3	36	183	205	-	0	4	14	13	-	0	49	249	240						
S.C.	-	1	49	99	66	-	0	2	11	1	-	0	2	20	18						
Va.	2	2	8	93	127	-	0	1	3	4	2	3	14	179	131						
W. Va.	-	0	66	4	36	-	0	0	-	-	-	0	1	4	-						
E.S. CENTRAL	6	15	41	640	704	-	0	2	10	20	1	4	24	318	397						
Ala.	6	5	21	244	195	-	0	1	4	5	1	1	8	69	77						
Ky.	-	1	6	38	213	-	0	1	1	6	-	0	0	-	-						
Miss.	-	3	23	196	51	-	0	0	-	1	-	0	2	12	23						
Tenn.	-	4	11	162	245	-	0	2	5	8	-	3	18	237	297						
W.S. CENTRAL	29	57	503	2,403	2,518	-	0	8	11	6	3	1	235	441	162						
Ark.	1	2	7	73	68	-	0	3	6	2	-	0	50	375	110						
La.	1	4	21	241	262	-	0	0	-	-	-	0	2	7	2						
Okla.	6	2	161	173	248	-	0	5	3	3	-	0	202	42	25						
Tex.	21	40	338	1,916	1,940	-	0	1	2	1	3	0	5	17	25						
MOUNTAIN	7	15	42	739	775	-	0	5	13	3	-	0	6	47	13						
Ariz.	3	5	27	340	427	-	0	4	12	1	-	0	6	31	1						
Colo.	4	1	8	90	89	-	0	1	-	-	-	0	1	2	1						
Idaho	-	0	3	16	23	-	0	1	1	-	-	0	1	1	5						
Mont.	-	1	15	121	7	-	0	0	-	2	-	0	1	1	1						
Nev.	-	0	4	31	47	-	0	0	-	-	-	0	1	2	-						
N. Mex.	-	2	9	95	138	-	0	0	-	-	-	0	1	1	1						
Utah	-	1	4	44	44	-	0	0	-	-	-	0	1	1	3						
Wyo.	-	0	1	2	-	-	0	0	-	-	-	0	2	8	1						
PACIFIC	7	21	63	943	1,078	-	0	2	1	6	-	0	0	-	1						
Alaska	-	0	2	5	2	N	0	0	N	N	N	0	0	N	N						
Calif.	4	17	59	778	873	-	0	1	1	6	-	0	0	-	-						
Hawaii	-	1	3	42	43	N	0	0	N	N	N	0	0	N	N						
Oreg.	-	1	4	39	57	-	0	0	-	-	-	0	0	-	1						
Wash.	3	1	6	79	103	-	0	1	-	-	-	0	0	-	-						
Amer. Samoa	-	0	1	1	4	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	1	1	5	N	0	0	N	N	N	0	0	N	N						
P.R.	-	0	1	-	5	N	0	0	N	N	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting year 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Illnesses with similar clinical presentation that result from Spotted fever group rickettsia infections are reported as Spotted fever rickettsiosis. Rocky Mountain Spotted Fever (RMSF) caused by Rickettsia rickettsii, is the most common and well-known spotted fever.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


