Ark.	-	0	2	1	3	5	1	9	31	15	1	0	5	14	7						
La.	-	0	2	-	7	-	2	11	36	42	-	0	2	5	5						
Okla.	1	0	3	2	1	2	7	41	34	209	2	2	9	60	55						
Tex.	-	1	43	18	5	-	52	243	152	523	-	5	43	97	31						
MOUNTAIN	1	5	16	30	57	7	16	47	183	187	19	10	76	263	248						
Ariz.	1	0	4	13	7	2	9	29	102	84	9	4	56	153	100						
Colo.	-	1	6	11	12	4	3	18	37	31	7	3	10	76	93						
Idaho	-	1	8	8	10	-	0	4	5	3	-	0	2	4	1						
Mont.	-	0	2	-	2	-	0	1	1	2	-	0	0	-	-						
Nev.	-	0	3	2	9	-	1	6	12	25	-	0	6	-	-						
N. Mex.	-	0	3	2	3	-	2	9	24	29	-	1	6	24	28						
Utah	-	0	7	-	13	1	0	4	1	13	3	1	4	4	25						
Wyo.	-	0	3	1	1	-	0	1	1	-	-	0	1	2	1						
PACIFIC	7	2	47	42	12	15	37	105	457	533	-	2	8	30	37						
Alaska	-	0	2	-	3	-	0	2	6	8	-	0	0	-	-						
Calif.	7	0	5	30	1	12	32	103	332	492	-	0	0	-	-						
Hawaii	-	0	4	4	3	-	0	4	11	9	-	2	8	30	37						
Oreg.	-	1	47	14	5	-	1	31	59	24	N	0	0	N	N						
Wash.	-	0	2	8	-	3	0	12	49	-	N	0	0	N	N						
Amer. Samoa	U	0	0	U	U	U	0	2	U	2	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	1	-	0	0	-	-						
P.R.	-	0	1	-	1	-	0	1	1	-	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes E. choli O157:H7; Shiga toxin positive, serogroup non-O157; and Shiga toxin positive, not serogrouped.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


