La.	-	0	4	15	56	-	0	3	25	62	-	0	2	4	1						
Okla.	2	0	2	6	4	12	0	17	43	37	-	0	3	1	7						
Tex.	-	2	73	82	300	4	12	295	473	326	-	0	26	35	25						
MOUNTAIN	-	5	18	192	253	-	4	39	126	429	3	2	7	95	79						
Ariz.	-	2	16	108	135	-	1	23	33	276	-	1	4	32	19						
Colo.	-	1	4	33	34	-	1	5	29	44	1	0	2	21	17						
Idaho	-	0	2	9	20	-	0	2	10	12	1	0	3	11	3						
Mont.	-	0	3	9	7	-	0	7	-	3	-	0	1	5	5						
Nev.	-	0	2	7	19	-	0	4	15	42	-	0	2	4	17						
N. Mex.	-	0	3	12	19	-	0	3	15	18	-	0	1	4	3						
Utah	-	0	2	11	18	-	0	5	24	32	1	0	1	18	11						
Wyo.	-	0	1	3	1	-	0	1	-	2	-	0	0	-	4						
PACIFIC	-	19	163	876	578	7	9	61	420	466	-	1	9	70	59						
Alaska	-	0	0	-	4	-	0	1	5	7	-	0	1	-	-						
Calif.	-	15	162	793	477	-	7	41	317	312	-	1	9	70	57						
Hawaii	-	0	2	9	21	-	0	1	5	6	-	0	1	-	2						
Oreg.	-	0	5	37	38	1	1	5	54	84	N	0	0	N	N						
Wash.	-	1	13	37	38	6	0	18	39	57	-	0	0	-	-						
Amer. Samoa	U	0	0	U	1	U	0	0	U	-	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	2	-	0	0	-	18	-	0	0	-	-						
P.R.	-	0	5	23	58	-	1	8	24	38	-	0	1	1	-						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


