Miss.	-	371	959	14,466	13,838	N	0	0	N	N	-	0	9	51	17						
Tenn.	721	504	694	20,148	18,388	N	0	0	N	N	4	1	10	67	32						
W.S. CENTRAL	596	2,290	2,978	85,729	83,615	-	0	1	1	1	11	5	45	201	262						
Ark.	231	164	289	6,054	5,957	N	0	0	N	N	8	0	3	15	16						
La.	129	356	855	13,705	13,226	-	0	1	1	1	-	1	6	39	62						
Okla.	236	282	467	9,806	8,632	N	0	0	N	N	3	1	12	79	29						
Tex.	-	1,490	1,911	56,164	55,800	N	0	0	N	N	-	2	36	68	155						
MOUNTAIN	274	1,300	2,026	44,371	48,490	72	81	293	3,013	4,190	54	6	567	2,066	289						
Ariz.	46	488	993	15,975	15,042	71	78	293	2,909	4,077	-	0	6	31	20						
Colo.	202	257	416	7,509	11,859	N	0	0	N	N	23	1	25	126	55						
Idaho	-	53	253	2,242	2,040	N	0	0	N	N	27	0	71	216	25						
Mont.	-	49	82	1,488	1,853	N	0	0	N	N	3	1	18	52	102						
Nev.	12	185	397	6,803	5,868	1	1	5	45	49	1	0	3	10	7						
N. Mex.	-	153	396	5,641	7,225	-	0	2	17	16	-	1	7	65	30						
Utah	-	102	209	3,840	3,528	-	1	4	39	46	-	0	498	1,532	12						
Wyo.	14	23	38	873	1,075	-	0	1	3	2	-	0	8	34	38						
PACIFIC	1,849	3,374	4,362	122,478	126,101	74	47	311	1,988	1,779	2	1	14	93	66						
Alaska	85	87	157	3,182	3,206	N	0	0	N	N	-	0	2	3	4						
Calif.	1,621	2,684	3,627	98,638	99,069	74	47	311	1,988	1,779	-	0	0	-	-						
Hawaii	4	101	132	3,778	4,227	N	0	0	N	N	-	0	0	-	4						
Oreg.	-	157	394	6,099	6,868	N	0	0	N	N	2	1	14	90	58						
Wash.	139	321	621	10,781	12,731	N	0	0	N	N	-	0	0	-	-						
Amer. Samoa	U	0	32	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	5	207	340	658	-	0	0	-	-	-	0	0	-	-						
P.R.	271	121	545	5,571	3,505	N	0	0	N	N	N	0	0	N	N						
V.I.	U	3	7	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


