Del.	-	0	1	1	5	-	0	1	-	17	U	0	0	U	U						
D.C.	-	0	0	-	1	-	0	0	-	3	-	0	0	-	2						
Fla.	-	2	7	39	61	4	4	11	103	151	1	1	5	26	24						
Ga.	-	1	4	27	19	-	2	8	42	94	-	1	3	15	12						
Md.	-	0	2	11	12	-	1	4	26	31	1	0	2	17	14						
N.C.	-	0	4	12	30	2	2	16	66	34	2	0	7	31	24						
S.C.	-	0	2	5	18	-	1	4	13	30	-	0	1	-	-						
Va.	-	1	6	12	22	-	1	7	32	46	-	0	2	8	8						
W. Va.	-	0	5	5	1	-	0	18	19	31	-	0	5	9	6						
E.S. CENTRAL	3	0	6	21	21	4	8	14	187	161	1	3	8	80	72						
Ala.	-	0	2	1	4	-	1	4	34	33	-	0	1	5	3						
Ky.	-	0	6	3	9	-	3	8	59	53	-	2	6	37	50						
Miss.	-	0	1	2	1	-	1	3	18	17	U	0	0	U	U						
Tenn.	3	0	5	15	7	4	3	8	76	58	1	1	5	38	19						
W.S. CENTRAL	3	2	15	48	69	4	8	67	125	245	-	2	11	41	36						
Ark.	-	0	1	-	-	-	1	4	20	35	-	0	1	-	1						
La.	-	0	1	1	5	-	1	4	18	25	-	0	2	4	1						
Okla.	-	0	4	1	1	-	2	16	25	38	-	1	10	21	12						
Tex.	3	2	11	46	63	4	4	45	62	147	-	0	3	16	22						
MOUNTAIN	1	2	5	37	90	-	2	7	43	68	-	1	4	33	29						
Ariz.	-	0	2	7	41	-	0	3	11	14	U	0	0	U	U						
Colo.	-	0	2	14	21	-	0	5	10	18	-	0	3	12	8						
Idaho	1	0	1	5	6	-	0	1	2	4	-	0	2	6	7						
Mont.	-	0	1	2	4	-	0	0	-	-	-	0	1	2	-						
Nev.	-	0	3	4	6	-	0	3	15	22	-	0	2	6	2						
N. Mex.	-	0	1	3	3	-	0	2	4	3	-	0	1	4	9						
Utah	-	0	2	-	6	-	0	1	1	7	-	0	2	1	3						
Wyo.	-	0	1	2	3	-	0	1	-	-	-	0	1	2	-						
PACIFIC	-	4	15	59	117	1	4	25	61	147	-	1	12	31	34						
Alaska	-	0	1	1	-	-	0	1	4	1	U	0	1	U	U						
Calif.	-	3	15	39	90	-	2	22	23	99	-	0	4	9	15						
Hawaii	-	0	2	4	5	-	0	1	5	3	U	0	0	U	U						
Oreg.	-	0	2	5	11	-	1	3	17	24	-	0	3	10	8						
Wash.	-	0	2	10	11	1	1	4	12	20	-	0	5	12	11						
Amer. Samoa	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	5	8	4	-	0	8	28	48	-	0	8	10	40						
P.R.	-	0	2	3	9	-	0	3	4	12	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2010 and 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


