PACIFIC	-	4	12	83	98	-	3	12	69	114	4	2	10	56	40						
Alaska	-	0	1	1	2	-	0	2	3	3	U	0	1	U	U						
Calif.	-	3	9	60	75	-	2	6	36	74	-	1	5	26	18						
Hawaii	-	0	2	3	4	-	0	1	3	5	U	0	0	U	U						
Oreg.	-	0	1	3	4	-	0	4	10	19	-	0	3	17	11						
Wash.	-	0	4	16	13	-	0	6	17	13	4	0	10	13	10						
Amer. Samoa	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	4	-	17	-	2	6	-	63	-	0	5	-	36						
P.R.	-	0	2	-	15	-	0	2	4	15	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	5	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2011 and 2012 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


