
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending July 14, 2012 (WEEK 28)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia trachomatis infection current week
Chlamydia trachomatis infection previous 52 weeks median 
Chlamydia trachomatis infection previous 52 weeks maximum 
Chlamydia trachomatis infection cummulative for 2012
Chlamydia trachomatis infection cummulative for 2011
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2012
Coccidioidomycosis cummulative for 2011
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2012
Cryptosporidiosis cummulative for 2011

tab delimited data:
test
UNITED STATES	11,728	26,684	30,645	660,635	742,776	268	410	591	9,485	11,865	41	118	416	2,826	3,872						
Ga.	703	1,048	1,285	27,448	29,199	N	0	0	N	N	-	4	13	87	171						
Md.	322	478	824	11,153	14,033	-	0	1	2	4	-	1	7	52	39						
N.C.	-	991	1,686	25,782	27,094	N	0	0	N	N	-	0	46	43	35						
S.C.	470	509	1,278	15,003	15,336	N	0	0	N	N	-	1	6	31	78						
Va.	770	673	1,780	19,196	18,164	N	0	0	N	N	-	3	8	70	60						
W. Va.	94	84	146	2,455	2,209	N	0	0	N	N	-	0	4	1	17						
E.S. CENTRAL	907	1,982	2,820	51,718	51,649	-	0	0	-	-	2	6	26	133	173						
Ala.	-	584	840	12,697	15,045	N	0	0	N	N	-	2	5	53	78						
Ky.	219	324	524	8,658	8,527	N	0	0	N	N	-	1	18	13	32						
Miss.	333	435	1,168	12,941	11,675	N	0	0	N	N	-	1	4	23	17						
Tenn.	355	634	828	17,422	16,402	N	0	0	N	N	2	2	5	44	46						
W.S. CENTRAL	1,900	3,424	4,436	85,343	98,056	-	0	1	-	2	7	10	45	196	223						
Ark.	304	317	412	8,978	8,768	N	0	0	N	N	-	1	4	17	8						
La.	1,592	500	1,120	12,219	14,880	-	0	1	-	2	1	1	7	41	46						
Okla.	4	111	1,015	2,140	7,015	N	0	0	N	N	5	1	4	43	45						
Tex.	-	2,378	3,101	62,006	67,393	N	0	0	N	N	1	6	41	95	124						
MOUNTAIN	426	1,732	2,430	44,148	46,351	247	294	477	7,451	9,194	3	10	29	248	328						
Ariz.	-	586	868	15,530	15,066	246	290	476	7,339	9,059	-	0	4	12	18						
Colo.	-	392	705	8,741	10,979	N	0	0	N	N	-	2	11	34	78						
Idaho	-	89	277	1,915	2,318	N	0	0	N	N	2	2	9	59	57						
Mont.	52	73	99	2,088	1,762	-	0	1	2	3	1	1	6	39	34						
Nev.	213	206	285	5,145	5,800	1	2	6	70	50	-	0	2	8	9						
N. Mex.	122	222	458	6,326	5,602	-	1	7	13	45	-	2	9	55	74						
Utah	39	141	191	3,566	3,686	-	1	4	23	34	-	1	3	24	34						
Wyo.	-	38	69	837	1,138	-	0	2	4	3	-	0	9	17	24						
PACIFIC	1,421	3,986	5,070	98,467	117,251	21	107	179	1,931	2,552	4	11	23	291	323						
Alaska	50	106	152	2,895	3,170	N	0	0	N	N	-	0	3	2	5						
Calif.	829	3,059	4,094	73,196	91,446	21	106	179	1,929	2,545	2	6	16	158	162						
Hawaii	-	120	147	3,061	3,073	N	0	0	N	N	-	0	1	2	-						
Oreg.	217	264	368	7,444	7,343	-	0	2	2	7	1	3	10	97	118						
Wash.	325	446	764	11,871	12,219	-	0	10	-	-	1	1	8	32	38						
Amer. Samoa	-	0	59	59	-	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	21	30	-	560	-	0	0	-	-	-	0	0	-	-						
P.R.	109	104	289	3,277	3,326	N	0	0	N	N	N	0	0	N	N						
V.I.	-	15	26	326	442	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2011 and 2012 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


