Kans.	-	0	10	46	-	-	0	2	2	-	-	0	3	8	10						
Minn.	-	0	123	-	-	-	0	15	-	-	-	1	5	21	22						
Mo.	-	1	6	35	21	-	0	2	3	1	-	2	8	21	64						
Nebr.	-	0	1	2	-	-	0	0	-	-	-	0	2	1	2						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	1						
S. Dak.	-	0	3	5	-	-	0	1	2	-	-	0	3	-	-						
S. ATLANTIC	18	21	59	517	691	1	3	8	74	60	15	40	185	541	787						
Del.	-	0	1	4	-	-	0	1	1	-	-	0	3	5	12						
D.C.	-	0	2	5	17	-	0	0	-	2	3	2	11	62	47						
Fla.	14	11	29	302	312	1	2	8	66	57	-	12	23	68	293						
Ga.	4	6	21	173	295	-	0	1	-	1	-	4	153	20	91						
Md.	-	0	1	1	-	-	0	0	-	-	-	5	15	116	136						
N.C.	-	0	0	-	-	-	0	0	-	-	2	5	23	140	117						
S.C.	-	0	0	-	-	-	0	0	-	-	1	1	10	43	34						
Va.	N	0	0	N	N	-	0	0	-	-	9	4	17	84	56						
W. Va.	-	1	17	32	67	-	0	1	7	-	-	0	2	3	1						
E.S. CENTRAL	-	2	9	73	98	-	0	3	15	16	16	14	29	294	232						
Ala.	N	0	0	N	N	-	0	0	-	-	11	5	17	95	101						
Ky.	-	0	2	15	23	-	0	1	1	3	2	1	7	32	32						
Miss.	-	0	0	-	-	-	0	0	-	-	-	2	9	47	24						
Tenn.	-	2	8	58	75	-	0	3	14	13	3	6	13	120	75						
W.S. CENTRAL	-	1	9	61	11	-	0	2	8	3	24	29	56	598	562						
Ark.	-	0	3	1	5	-	0	0	-	2	6	1	7	43	33						
La.	-	1	3	22	6	-	0	1	2	1	-	6	30	126	79						
Okla.	-	0	8	38	-	-	0	2	6	-	3	1	5	31	32						
Tex.	-	0	0	-	-	-	0	0	-	-	15	21	31	398	418						
MOUNTAIN	-	1	5	26	55	-	0	5	8	24	3	8	27	107	195						
Ariz.	-	0	0	-	-	-	0	0	-	-	-	2	16	29	81						
Colo.	-	0	0	-	-	-	0	0	-	-	-	1	5	12	34						
Idaho	N	0	0	N	N	-	0	0	-	-	-	0	1	1	2						
Mont.	-	0	0	-	-	-	0	0	-	-	-	0	1	1	1						
Nev.	-	0	3	15	13	-	0	2	5	-	3	2	12	36	47						
N. Mex.	-	0	0	-	-	-	0	0	-	-	-	1	7	24	26						
Utah	-	0	5	8	24	-	0	4	2	16	-	0	2	3	4						
Wyo.	-	0	3	3	18	-	0	1	1	8	-	0	1	1	-						
PACIFIC	-	0	0	-	-	-	0	0	-	-	2	38	57	676	820						
Alaska	-	0	0	-	-	-	0	0	-	-	-	0	2	4	5						
Calif.	N	0	0	N	N	-	0	0	-	-	1	35	54	614	718						
Hawaii	-	0	0	-	-	-	0	0	-	-	-	0	1	2	10						
Oreg.	N	0	0	N	N	-	0	0	-	-	-	0	6	8	7						
Wash.	N	0	0	N	N	-	0	0	-	-	1	2	11	48	80						
Amer. Samoa	U	0	0	U	U	U	0	1	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	N	-	-	N	N	-	-	-	-	-	-	-	-	-	-						
P.R.	N	0	0	N	N	-	0	0	-	-	4	3	11	56	61						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes cases of invasive pneumococcal disease caused by drug-resistant Streptococcus pneumoniae (DRSP) 
(NNDSS event code 11720).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


