Tenn.	1	2	8	18	52	-	2	12	36	54	-	1	4	6	3						
W.S. CENTRAL	-	9	80	100	132	11	14	286	329	161	-	1	30	9	3						
Ark.	-	0	7	22	5	-	1	3	9	21	-	0	3	-	1						
La.	-	1	4	2	28	-	1	6	7	24	-	0	2	4	-						
Okla.	-	0	2	4	3	-	0	5	1	16	-	0	3	1	-						
Tex.	-	7	76	72	96	11	12	282	312	100	-	0	27	4	2						
MOUNTAIN	2	5	19	93	111	8	8	39	97	153	2	1	8	15	30						
Ariz.	2	3	18	64	54	7	5	32	69	97	1	0	3	10	6						
Colo.	-	1	4	15	11	-	1	5	9	11	-	0	3	1	7						
Idaho	-	0	2	3	14	-	0	2	4	5	-	0	2	-	1						
Mont.	-	0	1	1	6	-	0	7	-	-	-	0	1	-	2						
Nev.	-	0	2	3	6	-	1	4	9	11	-	0	2	3	6						
N. Mex.	-	0	3	5	7	-	0	3	1	9	-	0	1	-	2						
Utah	-	0	2	1	12	1	0	3	5	19	1	0	2	1	4						
Wyo.	-	0	1	1	1	-	0	1	-	1	-	0	1	-	2						
PACIFIC	52	15	149	504	227	7	9	110	144	182	1	1	9	37	20						
Alaska	-	0	1	-	3	-	0	2	1	3	-	0	1	-	-						
Calif.	48	14	148	470	201	6	6	39	116	139	1	1	9	37	20						
Hawaii	-	0	2	5	9	-	0	1	1	1	-	0	1	-	-						
Oreg.	1	1	5	13	14	-	2	6	17	39	N	0	0	N	N						
Wash.	3	0	47	16	-	1	0	67	9	-	-	0	0	-	-						
Amer. Samoa	U	0	1	U	-	U	0	0	U	-	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	0	4	3	25	-	1	6	4	7	-	0	0	-	-						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


