Ala.	-	0	6	-	3	1	1	7	6	14	-	0	2	-	2						
Ky.	-	0	3	-	1	-	1	6	3	9	-	0	4	-	-						
Miss.	-	0	2	-	5	-	1	4	3	4	-	0	1	-	-						
Tenn.	3	2	13	9	11	1	2	12	6	11	-	1	4	2	-						
W.S. CENTRAL	1	6	19	7	28	-	12	35	91	56	-	0	4	1	-						
Ark.	-	0	3	-	-	-	1	4	2	11	-	0	1	-	-						
La.	-	1	5	1	10	-	1	5	2	6	-	0	2	1	-						
Okla.	-	0	1	1	1	-	0	5	-	3	-	0	3	-	-						
Tex.	1	4	16	5	17	-	9	33	87	36	-	0	3	-	-						
MOUNTAIN	-	6	21	11	47	-	10	39	11	62	-	2	8	3	10						
Ariz.	-	3	20	-	27	-	5	34	-	42	-	0	3	-	3						
Colo.	-	1	5	5	6	-	1	4	6	4	-	0	3	-	1						
Idaho	-	0	3	1	4	-	0	2	1	2	-	0	2	-	-						
Mont.	-	0	1	-	4	-	0	2	-	-	-	0	1	-	-						
Nev.	-	0	2	2	1	-	1	4	2	4	-	0	2	3	2						
N. Mex.	-	0	3	2	3	-	0	3	1	3	-	0	1	-	1						
Utah	-	0	3	1	2	-	0	5	1	7	-	0	2	-	1						
Wyo.	-	0	0	-	-	-	0	1	-	-	-	0	1	-	2						
PACIFIC	8	15	148	161	83	1	10	38	41	73	1	1	10	18	12						
Alaska	-	0	2	-	-	-	0	1	-	-	-	0	1	-	-						
Calif.	8	13	147	153	69	1	6	32	32	54	1	1	10	18	12						
Hawaii	-	0	2	1	3	-	0	1	-	1	-	0	1	-	-						
Oreg.	-	1	4	3	7	-	2	5	9	17	N	0	0	N	N						
Wash.	-	1	5	4	4	-	0	8	-	1	-	0	0	-	-						
Amer. Samoa	U	0	1	U	-	U	0	0	U	-	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	1	6	-	3	-	1	6	-	2	-	0	0	-	-						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


