
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending June 9, 2007 (WEEK 23)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2007
Chlamydia† cummulative for 2006
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2007
Coccidioidomycosis cummulative for 2006
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2007
Cryptosporidiosis cummulative for 2006

tab delimited data:
test
UNITED STATES	9,475	20,284	25,263	427,366	442,651	64	152	658	3,442	3,823	21	68	319	1,071	1,195						
Idaho	-	42	253	1,263	1,425	N	0	0	N	N	-	0	5	4	5						
Mont.	-	53	144	1,116	931	N	0	0	N	N	-	0	26	4	7						
Nev.	103	170	397	3,863	3,281	-	1	3	18	35	-	0	3	4	3						
N. Mex.	-	172	396	3,843	4,490	-	0	2	8	11	-	1	6	17	10						
Utah	-	97	200	2,017	2,114	-	1	4	24	31	-	0	3	2	6						
Wyo.	16	26	45	529	643	-	0	0	-	2	-	0	11	7	-						
PACIFIC	1,083	3,369	4,362	73,161	75,325	-	53	311	1,071	1,090	-	1	5	29	32						
Alaska	63	88	157	1,886	1,853	N	0	0	N	N	-	0	1	-	1						
Calif.	570	2,656	3,627	57,149	58,717	-	53	311	1,071	1,090	-	0	0	-	-						
Hawaii	1	107	130	2,241	2,545	N	0	0	N	N	-	0	1	-	-						
Oreg.	223	159	394	4,041	4,231	N	0	0	N	N	-	1	5	29	31						
Wash.	226	344	621	7,844	7,979	N	0	0	N	N	-	0	0	-	-						
Amer. Samoa	U	0	32	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	16	24	-	403	-	0	0	-	-	-	0	0	-	-						
P.R.	-	122	234	3,129	2,123	N	0	0	N	N	N	0	0	N	N						
V.I.	U	3	10	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


