W. Va.	18	57	225	1,490	989	N	0	0	N	N	-	0	3	2	4						
E.S. CENTRAL	672	1,371	2,188	29,497	29,040	-	0	0	-	-	-	3	29	33	22						
Ala.	-	352	1,048	7,874	4,991	N	0	0	N	N	-	0	5	14	9						
Ky.	144	153	336	3,954	4,605	N	0	0	N	N	-	1	25	8	9						
Miss.	253	378	647	7,183	9,659	-	0	0	-	-	-	0	1	1	-						
Tenn.	275	481	614	10,486	9,785	N	0	0	N	N	-	1	4	10	4						
W.S. CENTRAL	1,088	2,153	3,605	45,661	47,808	-	0	1	-	1	-	3	30	55	27						
Ark.	150	166	340	3,343	3,714	-	0	0	-	-	-	0	2	6	1						
La.	201	299	761	6,915	7,759	-	0	1	-	1	-	0	21	8	3						
Okla.	217	230	2,159	4,989	4,528	N	0	0	N	N	-	1	10	12	10						
Tex.	520	1,361	1,811	30,414	31,807	N	0	0	N	N	-	1	19	29	13						
MOUNTAIN	239	1,093	1,839	19,301	26,936	41	91	452	2,623	1,010	2	2	9	32	49						
Ariz.	152	364	642	7,407	9,779	41	89	448	2,584	961	-	0	1	3	4						
Colo.	64	226	482	2,687	6,307	N	0	0	N	N	2	0	3	11	17						
Idaho	-	52	235	1,329	761	N	0	0	N	N	-	0	2	3	4						
Mont.	-	40	195	790	963	N	0	0	N	N	-	0	2	6	6						
Nev.	-	111	432	1,615	3,106	-	1	4	18	33	-	0	1	3	7						
N. Mex.	-	169	338	3,191	3,715	-	0	2	1	10	-	0	3	-	5						
Utah	-	89	136	1,661	1,848	-	0	3	18	4	-	0	3	6	4						
Wyo.	23	25	55	621	457	-	0	2	2	2	-	0	1	-	2						
PACIFIC	1,694	3,248	5,079	67,657	69,981	21	32	1,179	884	605	1	4	52	27	120						
Alaska	71	83	152	1,726	1,736	-	0	0	-	-	-	0	2	1	-						
Calif.	1,158	2,536	4,231	51,940	54,169	21	32	1,179	884	605	-	2	14	-	82						
Hawaii	-	107	135	2,216	2,274	N	0	0	N	N	-	0	1	-	-						
Oreg.	162	179	315	4,083	3,664	N	0	0	N	N	1	1	20	26	19						
Wash.	303	359	604	7,692	8,138	N	0	0	N	N	-	0	38	-	19						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	17	37	-	314	-	0	0	-	-	-	0	0	-	-						
P.R.	-	81	162	1,877	1,812	N	0	0	N	N	N	0	0	N	N						
V.I.	-	2	7	-	151	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


