Wyo.	-	0	1	2	3	-	0	1	-	-	-	0	1	2	-						
PACIFIC	1	4	15	73	124	-	4	25	65	156	1	1	12	34	37						
Alaska	-	0	1	2	1	-	0	1	4	1	U	0	1	U	U						
Calif.	1	2	15	46	95	-	2	22	23	104	1	0	4	12	17						
Hawaii	-	0	2	5	5	-	0	1	5	3	U	0	0	U	U						
Oreg.	-	0	2	5	11	-	1	3	20	26	-	0	3	10	9						
Wash.	-	0	5	15	12	-	1	4	13	22	-	0	5	12	11						
Amer. Samoa	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	5	8	4	-	0	8	28	48	-	0	8	10	40						
P.R.	-	0	2	3	10	-	0	3	6	13	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2010 and 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


