Ind.	-	2	31	99	97	1	0	5	15	15	2	1	6	38	59						
Mich.	-	0	1	2	15	-	0	1	1	2	-	2	8	75	77						
Ohio	4	5	38	274	238	1	1	5	35	35	6	3	9	127	127						
Wis.	N	0	0	N	N	-	0	0	-	-	-	1	4	43	45						
W.N. CENTRAL	1	2	124	111	31	1	0	15	9	1	4	6	14	237	200						
Iowa	-	0	0	-	-	-	0	0	-	-	-	0	3	11	13						
Kans.	1	0	11	63	-	1	0	2	5	-	-	0	3	15	16						
Minn.	-	0	123	-	1	-	0	15	-	-	-	1	5	50	36						
Mo.	-	1	5	40	29	-	0	1	-	1	4	3	12	153	123						
Nebr.	-	0	1	2	-	-	0	0	-	-	-	0	2	2	4						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	1						
S. Dak.	-	0	3	6	1	-	0	1	4	-	-	0	3	6	7						
S. ATLANTIC	15	21	59	732	833	4	4	15	148	125	42	46	180	1,541	1,409						
Del.	-	0	1	6	-	-	0	1	2	-	-	0	3	8	16						
D.C.	-	0	2	5	19	-	0	0	-	2	-	2	12	111	77						
Fla.	10	11	29	427	442	4	2	8	87	80	21	15	26	554	502						
Ga.	5	7	17	246	279	-	1	10	51	43	-	7	153	216	242						
Md.	-	0	1	1	-	-	0	0	-	-	5	6	15	209	207						
N.C.	-	0	0	-	-	-	0	0	-	-	10	5	23	229	203						
S.C.	-	0	0	-	-	-	0	0	-	-	2	1	11	68	47						
Va.	N	0	0	N	N	-	0	0	-	-	4	4	17	141	110						
W. Va.	-	1	17	47	93	-	0	1	8	-	-	0	2	5	5						
E.S. CENTRAL	-	3	9	107	144	-	0	3	23	26	4	16	30	554	459						
Ala.	N	0	0	N	N	-	0	0	-	-	-	6	16	218	209						
Ky.	-	0	2	17	27	-	0	1	2	6	1	1	7	39	48						
Miss.	-	0	2	-	20	-	0	0	-	-	-	2	9	68	42						
Tenn.	-	2	8	90	97	-	0	3	21	20	3	6	14	229	160						
W.S. CENTRAL	-	1	10	92	64	-	0	3	15	6	3	32	55	1,118	997						
Ark.	-	0	1	1	9	-	0	0	-	2	-	1	8	74	48						
La.	-	1	4	47	55	-	0	2	6	4	3	8	29	283	166						
Okla.	-	0	8	44	-	-	0	2	9	-	-	1	4	36	46						
Tex.	-	0	0	-	-	-	0	0	-	-	-	21	39	725	737						
MOUNTAIN	-	1	5	41	75	-	0	3	14	31	2	7	19	215	343						
Ariz.	-	0	0	-	-	-	0	0	-	-	-	2	12	83	132						
Colo.	-	0	0	-	-	-	0	0	-	-	2	1	5	25	53						
Idaho	N	0	0	N	N	-	0	0	-	-	-	0	1	1	3						
Mont.	-	0	0	-	-	-	0	0	-	-	-	0	1	1	1						
Nev.	-	0	3	16	16	-	0	2	5	1	-	2	6	67	98						
N. Mex.	-	0	0	-	-	-	0	0	-	-	-	1	7	31	45						
Utah	-	0	5	15	30	-	0	3	8	21	-	0	2	6	11						
Wyo.	-	0	2	10	29	-	0	1	1	9	-	0	1	1	-						
PACIFIC	-	0	0	-	-	-	0	1	1	-	5	38	57	1,236	1,388						
Alaska	-	0	0	-	-	-	0	0	-	-	-	0	1	4	6						
Calif.	N	0	0	N	N	-	0	0	-	-	1	36	54	1,125	1,224						
Hawaii	-	0	0	-	-	-	0	1	1	-	-	0	1	5	14						
Oreg.	N	0	0	N	N	-	0	0	-	-	-	0	6	11	14						
Wash.	N	0	0	N	N	-	0	0	-	-	4	2	12	91	130						
Amer. Samoa	U	0	0	U	U	U	0	1	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	N	0	0	N	N	-	0	0	-	-	-	0	1	3	-						
P.R.	N	0	0	N	N	-	0	0	-	-	5	3	11	102	92						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes cases of invasive pneumococcal disease caused by drug-resistant Streptococcus pneumoniae (DRSP) 
(NNDSS event code 11720).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


