Va.	457	485	621	21,292	20,837	N	0	0	N	N	2	1	5	60	56						
W. Va.	4	59	94	2,542	2,516	N	0	0	N	N	-	0	5	11	9						
E.S. CENTRAL	879	1,467	2,044	62,813	65,950	-	0	0	-	-	1	4	63	555	155						
Ala.	62	367	577	14,702	20,314	N	0	0	N	N	1	1	14	107	54						
Ky.	234	150	691	7,245	7,202	N	0	0	N	N	-	1	40	241	38						
Miss.	-	346	959	16,805	16,368	N	0	0	N	N	-	0	11	91	24						
Tenn.	583	512	721	24,061	22,066	N	0	0	N	N	-	1	19	116	39						
W.S. CENTRAL	1,872	2,333	2,962	106,171	100,500	-	0	1	1	1	-	5	41	323	364						
Ark.	240	173	328	8,359	7,181	N	0	0	N	N	-	0	8	30	22						
La.	157	385	852	17,052	15,776	-	0	1	1	1	-	1	4	39	82						
Okla.	83	261	467	11,167	10,864	N	0	0	N	N	-	1	11	113	37						
Tex.	1,392	1,503	1,946	69,593	66,679	N	0	0	N	N	-	2	29	141	223						
MOUNTAIN	382	1,244	1,710	51,709	60,458	3	95	293	4,104	4,681	15	7	572	2,760	375						
Ariz.	47	484	834	19,318	19,804	-	92	293	3,971	4,554	-	0	6	41	27						
Colo.	168	209	358	8,122	14,227	N	0	0	N	N	2	1	25	142	67						
Idaho	-	55	252	2,883	2,816	N	0	0	N	N	9	0	71	429	35						
Mont.	-	45	73	1,497	2,247	N	0	0	N	N	-	1	7	63	135						
Nev.	-	174	293	7,279	7,338	-	1	5	50	57	-	0	3	18	11						
N. Mex.	-	147	393	6,918	8,462	-	0	2	17	18	-	1	8	96	41						
Utah	167	104	209	4,736	4,307	3	1	7	63	50	4	0	498	1,921	15						
Wyo.	-	23	38	956	1,257	-	0	1	3	2	-	0	8	50	44						
PACIFIC	382	3,348	4,362	141,728	150,143	-	43	311	2,173	2,185	-	2	20	127	79						
Alaska	81	88	157	3,758	3,860	N	0	0	N	N	-	0	2	3	4						
Calif.	-	2,628	3,627	114,128	117,738	-	43	311	2,173	2,185	-	0	0	-	-						
Hawaii	-	104	134	4,584	4,924	N	0	0	N	N	-	0	4	6	4						
Oreg.	193	160	394	7,548	8,200	N	0	0	N	N	-	2	16	118	71						
Wash.	108	269	621	11,710	15,421	N	0	0	N	N	-	0	0	-	-						
Amer. Samoa	U	0	32	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	58	3	207	488	769	-	0	0	-	-	-	0	0	-	-						
P.R.	104	131	543	6,493	4,414	N	0	0	N	N	N	0	0	N	N						
V.I.	U	3	7	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


